"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUSHIUSDT","0.57770000","0.57828145","0.58163238","-0.00036702",1686412800000,"0.00010000",1686401340000
"HOTUSDT","0.00122900","0.00122913","0.00123507","-0.00003337",1686412800000,"0.00010000",1686401340000
"SUIUSDT","0.59340000","0.59387831","0.60117325","-0.00065398",1686412800000,"0.00010000",1686401340000
"LTCUSDT","77.03694967","77.08592813","77.20471300","-0.00007239",1686412800000,"0.00010000",1686401340000
"ARBUSDT","1.00046545","1.00122204","1.01273165","-0.00002732",1686412800000,"0.00010000",1686401340000
"TRXBUSD","0.06761500","0.06766587","0.06775006","-0.00080321",1686412800000,"0.00010000",1686401340000
"CHRUSDT","0.11500641","0.11510559","0.11557111","0.00010000",1686412800000,"0.00010000",1686401340000
"ETCUSDT","14.52313889","14.53453903","14.56382881","-0.00015653",1686412800000,"0.00010000",1686401340000
"APEBUSD","2.31971211","2.25865445","0","0.00010000",1686412800000,"0.00010000",1686401340000
"ETHBTC","0.06795000","0.06790290","0.06794475","0.00007435",1686412800000,"0",1686401340000
"LQTYUSDT","0.79760000","0.79891288","0.80453654","-0.00017941",1686412800000,"0.00010000",1686401340000
"LINAUSDT","0.00989934","0.00991058","0.00994928","-0.00020862",1686412800000,"0.00010000",1686401340000
"ROSEUSDT","0.04429500","0.04434267","0.04454552","-0.00041140",1686412800000,"0.00010000",1686401340000
"XRPBUSD","0.48960000","0.48962625","0.49259925","0.00002291",1686412800000,"0.00010000",1686401340000
"JOEUSDT","0.34310772","0.34336626","0.34614313","-0.00002311",1686412800000,"0.00010000",1686401340000
"BCHUSDT","100.75917893","100.87736208","101.06949002","-0.00062526",1686412800000,"0.00010000",1686401340000
"BNBBUSD","237.06000000","237.12015322","238.04388917","-0.00013945",1686412800000,"0",1686401340000
"ADAUSDT","0.25005985","0.25045258","0.24962251","-0.00108632",1686412800000,"0.00010000",1686401340000
"SKLUSDT","0.02421000","0.02426548","0.02435465","-0.00089327",1686412800000,"0.00010000",1686401340000
"GTCUSDT","0.88240456","0.88333101","0.89249605","0.00010000",1686412800000,"0.00010000",1686401340000
"ZENUSDT","5.93048857","5.93408272","5.95594034","0.00000939",1686412800000,"0.00010000",1686401340000
"BNXUSDT","0.28385229","0.28419114","0.28593329","-0.00010916",1686412800000,"0.00010000",1686401340000
"AGIXUSDT","0.19797733","0.19822552","0.19941411","-0.00035752",1686412800000,"0.00010000",1686401340000
"EGLDUSDT","30.00663694","30.04049358","30.22749179","-0.00025278",1686412800000,"0.00010000",1686401340000
"API3USDT","0.94020752","0.94115625","0.94295575","-0.00023033",1686412800000,"0.00010000",1686401340000
"C98USDT","0.12840000","0.12854797","0.12939551","0.00006284",1686412800000,"0.00010000",1686401340000
"JASMYUSDT","0.00342694","0.00342916","0.00343142","-0.00015744",1686412800000,"0.00010000",1686401340000
"AAVEUSDT","52.38153576","52.42331577","52.65828440","0.00005598",1686412800000,"0.00010000",1686401340000
"ENSUSDT","7.20877615","7.21538432","7.26087891","-0.00011104",1686412800000,"0.00010000",1686401340000
"GMTBUSD","0.18558591","0.18446579","0","0.00010000",1686412800000,"0.00010000",1686401340000
"1000LUNCUSDT","0.08534902","0.08542862","0.08636705","-0.00036110",1686412800000,"0.00010000",1686401340000
"1000SHIBUSDT","0.00652140","0.00652764","0.00655445","-0.00026481",1686412800000,"0.00010000",1686401340000
"ICXUSDT","0.18180000","0.18192812","0.18329285","0.00000877",1686412800000,"0.00010000",1686401340000
"TUSDT","0.01813246","0.01813179","0.01820209","0.00001491",1686412800000,"0.00010000",1686401340000
"KSMUSDT","21.30932766","21.34040505","21.46850554","-0.00018231",1686412800000,"0.00010000",1686401340000
"IOSTUSDT","0.00738550","0.00739152","0.00741389","0.00008360",1686412800000,"0.00010000",1686401341001
"LUNA2USDT","0.58371629","0.58455416","0.58938650","-0.00053170",1686412800000,"0.00010000",1686401341001
"MTLUSDT","1.05481286","1.05658858","1.05340696","-0.00085903",1686412800000,"0.00010000",1686401341001
