"symbol","idx","open_time","open","high","low","close","volume","close_time","quote_asset_volume","number_of_trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume"
"SANDUSDT","SANDUSDT#1686412860000",1686412860000,"0.37150","0.37170","0.37050","0.37080","324156",1686412919999,"120280.32220",467,"127683","47375.29080"
"SANDUSDT","SANDUSDT#1686412920000",1686412920000,"0.37080","0.37100","0.36960","0.36960","357612",1686412979999,"132427.75710",489,"79325","29394.37230"
"SANDUSDT","SANDUSDT#1686412980000",1686412980000,"0.36960","0.37000","0.36870","0.36890","760767",1686413039999,"280855.17520",779,"298053","110058.23850"
"SANDUSDT","SANDUSDT#1686413040000",1686413040000,"0.36900","0.37070","0.36890","0.37070","423276",1686413099999,"156567.28530",473,"270368","100003.38960"
"SANDUSDT","SANDUSDT#1686413100000",1686413100000,"0.37060","0.37170","0.37030","0.37160","531781",1686413159999,"197247.22970",535,"273442","101450.90840"
"SANDUSDT","SANDUSDT#1686413160000",1686413160000,"0.37170","0.37190","0.37080","0.37090","453644",1686413219999,"168498.68230",447,"189468","70382.51250"
"SANDUSDT","SANDUSDT#1686413220000",1686413220000,"0.37090","0.37130","0.37030","0.37130","348628",1686413279999,"129269.73050",436,"176116","65308.67290"
"SANDUSDT","SANDUSDT#1686413280000",1686413280000,"0.37140","0.37190","0.37080","0.37080","307964",1686413339999,"114342.05360",424,"164847","61212.03270"
"SANDUSDT","SANDUSDT#1686413340000",1686413340000,"0.37070","0.37120","0.37070","0.37100","298157",1686413399999,"110594.82480",368,"128839","47794.20820"
"SANDUSDT","SANDUSDT#1686413400000",1686413400000,"0.37090","0.37150","0.37060","0.37100","291697",1686413459999,"108227.58240",394,"120802","44822.53950"
"SANDUSDT","SANDUSDT#1686413460000",1686413460000,"0.37100","0.37100","0.36990","0.37010","1037277",1686413519999,"384165.65810",862,"430831","159631.08970"
"SANDUSDT","SANDUSDT#1686413520000",1686413520000,"0.37010","0.37010","0.36910","0.36990","925157",1686413579999,"341999.61670",746,"430938","159327.88140"
"SANDUSDT","SANDUSDT#1686413580000",1686413580000,"0.36990","0.37050","0.36970","0.36980","353788",1686413639999,"130917.75670",426,"170949","63269.22770"
"SANDUSDT","SANDUSDT#1686413640000",1686413640000,"0.36970","0.36980","0.36840","0.36920","976947",1686413699999,"360545.25210",666,"456319","168411.94010"
"SANDUSDT","SANDUSDT#1686413700000",1686413700000,"0.36910","0.36980","0.36860","0.36930","514295",1686413759999,"189816.31640",566,"237209","87556.20760"
"SANDUSDT","SANDUSDT#1686413760000",1686413760000,"0.36920","0.36970","0.36890","0.36960","456810",1686413819999,"168654.34000",470,"119312","44063.88760"
"SANDUSDT","SANDUSDT#1686413820000",1686413820000,"0.36960","0.36970","0.36890","0.36920","222738",1686413879999,"82247.77240",320,"62446","23055.66160"
"SANDUSDT","SANDUSDT#1686413880000",1686413880000,"0.36920","0.37030","0.36910","0.37010","241194",1686413939999,"89211.78860",273,"126309","46719.45300"
"SANDUSDT","SANDUSDT#1686413940000",1686413940000,"0.37000","0.37090","0.37000","0.37070","371019",1686413999999,"137488.30700",393,"171988","63731.38570"
"SANDUSDT","SANDUSDT#1686414000000",1686414000000,"0.37060","0.37100","0.36980","0.36980","369927",1686414059999,"137011.12100",403,"101858","37738.31370"
"SANDUSDT","SANDUSDT#1686414060000",1686414060000,"0.36990","0.37070","0.36980","0.37070","248656",1686414119999,"92070.32630",295,"132885","49216.07990"
"SANDUSDT","SANDUSDT#1686414120000",1686414120000,"0.37050","0.37110","0.37030","0.37030","232418",1686414179999,"86134.65480",281,"97958","36309.53680"
"SANDUSDT","SANDUSDT#1686414180000",1686414180000,"0.37030","0.37070","0.37010","0.37040","374175",1686414239999,"138587.96330",344,"123660","45818.40740"
"SANDUSDT","SANDUSDT#1686414240000",1686414240000,"0.37050","0.37070","0.37010","0.37060","178288",1686414299999,"66038.33510",232,"60637","22461.68510"
"SANDUSDT","SANDUSDT#1686414300000",1686414300000,"0.37050","0.37080","0.37030","0.37070","174654",1686414359999,"64714.09920",228,"58267","21590.57870"
"SANDUSDT","SANDUSDT#1686414360000",1686414360000,"0.37070","0.37080","0.36960","0.36970","213826",1686414419999,"79161.06210",308,"59989","22206.92600"
"SANDUSDT","SANDUSDT#1686414420000",1686414420000,"0.36980","0.37030","0.36940","0.37030","275685",1686414479999,"101927.72960",297,"117851","43584.51100"
"SANDUSDT","SANDUSDT#1686414480000",1686414480000,"0.37030","0.37030","0.36950","0.37010","205502",1686414539999,"76025.33600",267,"59535","22020.90930"
"SANDUSDT","SANDUSDT#1686414540000",1686414540000,"0.37010","0.37080","0.37010","0.37080","239703",1686414599999,"88793.06230",292,"128192","47487.28140"
"SANDUSDT","SANDUSDT#1686414600000",1686414600000,"0.37070","0.37120","0.37020","0.37040","456150",1686414659999,"169109.61740",441,"198659","73649.52950"
"SANDUSDT","SANDUSDT#1686414660000",1686414660000,"0.37040","0.37050","0.36980","0.36990","331628",1686414719999,"122726.73580",413,"77403","28648.34030"
"SANDUSDT","SANDUSDT#1686414720000",1686414720000,"0.36990","0.37070","0.36980","0.37070","383999",1686414779999,"142091.84310",315,"272863","100972.26410"
"SANDUSDT","SANDUSDT#1686414780000",1686414780000,"0.37060","0.37280","0.37050","0.37260","595597",1686414839999,"221470.83150",619,"347452","129214.75870"
"SANDUSDT","SANDUSDT#1686414840000",1686414840000,"0.37260","0.37260","0.37130","0.37170","476544",1686414899999,"177287.41860",485,"211204","78565.69860"
"SANDUSDT","SANDUSDT#1686414900000",1686414900000,"0.37170","0.37260","0.37170","0.37180","481797",1686414959999,"179247.06510",447,"281366","104690.07710"
"SANDUSDT","SANDUSDT#1686414960000",1686414960000,"0.37170","0.37180","0.37110","0.37150","420925",1686415019999,"156312.56170",389,"182395","67740.14490"
"SANDUSDT","SANDUSDT#1686415020000",1686415020000,"0.37140","0.37190","0.37130","0.37170","199142",1686415079999,"74000.84640",275,"63210","23490.64810"
"SANDUSDT","SANDUSDT#1686415080000",1686415080000,"0.37160","0.37170","0.37120","0.37130","191653",1686415139999,"71196.30140",249,"88142","32742.36750"
"SANDUSDT","SANDUSDT#1686415140000",1686415140000,"0.37130","0.37200","0.37100","0.37140","220235",1686415199999,"81808.93360",312,"111062","41251.80300"
"SANDUSDT","SANDUSDT#1686415200000",1686415200000,"0.37130","0.37180","0.37110","0.37140","187195",1686415259999,"69518.15020",277,"81200","30157.16750"
"SANDUSDT","SANDUSDT#1686415260000",1686415260000,"0.37130","0.37190","0.37120","0.37170","180593",1686415319999,"67109.63880",250,"80494","29912.57640"
"SANDUSDT","SANDUSDT#1686415320000",1686415320000,"0.37170","0.37200","0.37140","0.37200","125714",1686415379999,"46731.91900",209,"60631","22542.27460"
"SANDUSDT","SANDUSDT#1686415380000",1686415380000,"0.37190","0.37230","0.37080","0.37090","248689",1686415439999,"92422.87810",331,"64410","23933.59020"
"SANDUSDT","SANDUSDT#1686415440000",1686415440000,"0.37100","0.37170","0.37090","0.37130","241244",1686415499999,"89587.01120",325,"128153","47586.90230"
"SANDUSDT","SANDUSDT#1686415500000",1686415500000,"0.37130","0.37150","0.37030","0.37070","334923",1686415559999,"124219.73940",385,"145921","54114.79180"
"SANDUSDT","SANDUSDT#1686415560000",1686415560000,"0.37070","0.37090","0.36990","0.36990","446219",1686415619999,"165206.50280",401,"57002","21109.47070"
"SANDUSDT","SANDUSDT#1686415620000",1686415620000,"0.36990","0.37040","0.36930","0.36980","438185",1686415679999,"162048.64950",451,"183774","67977.47780"
"SANDUSDT","SANDUSDT#1686415680000",1686415680000,"0.36980","0.37050","0.36970","0.37040","285660",1686415739999,"105730.21480",328,"168271","62288.05020"
"SANDUSDT","SANDUSDT#1686415740000",1686415740000,"0.37030","0.37050","0.36930","0.36940","596158",1686415799999,"220567.04380",398,"209597","77572.25430"
"SANDUSDT","SANDUSDT#1686415800000",1686415800000,"0.36930","0.36960","0.36900","0.36910","355140",1686415859999,"131179.72940",418,"190205","70265.47710"
"SANDUSDT","SANDUSDT#1686415860000",1686415860000,"0.36930","0.37020","0.36920","0.37010","347538",1686415919999,"128535.08410",368,"214996","79513.21680"
"SANDUSDT","SANDUSDT#1686415920000",1686415920000,"0.37010","0.37020","0.36940","0.36950","248126",1686415979999,"91741.74420",266,"48337","17868.81560"
"SANDUSDT","SANDUSDT#1686415980000",1686415980000,"0.36950","0.36980","0.36940","0.36960","214760",1686416039999,"79371.20300",280,"93484","34548.68230"
"SANDUSDT","SANDUSDT#1686416040000",1686416040000,"0.36970","0.36990","0.36920","0.36970","199230",1686416099999,"73622.71250",258,"87466","32324.95780"
"SANDUSDT","SANDUSDT#1686416100000",1686416100000,"0.36970","0.37030","0.36900","0.36970","414324",1686416159999,"153115.58390",448,"223967","82772.75880"
"SANDUSDT","SANDUSDT#1686416160000",1686416160000,"0.36970","0.37010","0.36920","0.36920","253111",1686416219999,"93537.10440",318,"92007","34002.75610"
"SANDUSDT","SANDUSDT#1686416220000",1686416220000,"0.36920","0.36980","0.36920","0.36970","226345",1686416279999,"83640.75830",284,"126271","46662.23570"
"SANDUSDT","SANDUSDT#1686416280000",1686416280000,"0.36960","0.37010","0.36960","0.36970","129077",1686416339999,"47736.71220",186,"56709","20971.66440"
"SANDUSDT","SANDUSDT#1686416340000",1686416340000,"0.36970","0.36990","0.36940","0.36970","128262",1686416399999,"47409.27340",182,"27824","10286.67950"
"SANDUSDT","SANDUSDT#1686416400000",1686416400000,"0.36970","0.37030","0.36920","0.37030","368172",1686416459999,"136145.90550",411,"208346","77050.69450"
