"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"HOTUSDT","0.00121344","0.00121339","0.00128669","0.00010000",1686384000000,"0.00010000",1686372540000
"LTCUSDT","79.51135692","79.55993605","82.07321146","0.00010000",1686384000000,"0.00010000",1686372540000
"SUSHIUSDT","0.57320007","0.57364410","0.64475993","0.00011488",1686384000000,"0.00010000",1686372540000
"SUIUSDT","0.59159881","0.59261565","0.62822870","0.00010000",1686384000000,"0.00010000",1686372540000
"ARBUSDT","1.04534540","1.04533097","1.06625808","-0.00018852",1686384000000,"0.00010000",1686372540000
"TRXBUSD","0.06883100","0.06884594","0.06938865","0.00004966",1686384000000,"0.00010000",1686372540000
"CHRUSDT","0.11591068","0.11608906","0.12414510","-0.00093021",1686384000000,"0.00010000",1686372540000
"ETCUSDT","14.48500000","14.48877862","15.38213388","0.00010000",1686384000000,"0.00010000",1686372540000
"APEBUSD","2.55946311","2.47314607","0","0.00010000",1686384000000,"0.00010000",1686372540000
"ETHBTC","0.06933857","0.06928822","0.06938531","0.00001424",1686384000000,"0",1686372540000
"LQTYUSDT","0.81451538","0.81448298","0.87684649","0.00010000",1686384000000,"0.00010000",1686372540000
"ROSEUSDT","0.04443990","0.04443813","0.04543383","-0.00080294",1686384000000,"0.00010000",1686372540000
"LINAUSDT","0.01074717","0.01074674","0.01134624","0.00010000",1686384000000,"0.00010000",1686372540000
"XRPBUSD","0.50640726","0.50664358","0.51418274","0.00010000",1686384000000,"0.00010000",1686372540000
"JOEUSDT","0.33749898","0.33745038","0.35507945","0.00000226",1686384000000,"0.00010000",1686372540000
"BCHUSDT","98.93669701","99.09962120","103.20544647","0.00010000",1686384000000,"0.00010000",1686372540000
"BNBBUSD","238.51000000","238.78714734","243.42259534","0",1686384000000,"0",1686372540000
"ADAUSDT","0.24880000","0.24888480","0.25930794","0.00010000",1686384000000,"0.00010000",1686372540000
"SKLUSDT","0.02452216","0.02452199","0.02582965","-0.00005270",1686384000000,"0.00010000",1686372540000
"GTCUSDT","0.89760453","0.89756882","0.97995766","0.00010000",1686384000000,"0.00010000",1686372540000
"ZENUSDT","5.97690187","5.97373813","6.39362065","0.00010000",1686384000000,"0.00010000",1686372540000
"BNXUSDT","0.30485012","0.30483799","0.33188794","0.00010000",1686384000000,"0.00010000",1686372540000
"API3USDT","0.92694769","0.92691081","0.97885974","0.00010000",1686384000000,"0.00010000",1686372540000
"AGIXUSDT","0.19872173","0.19877573","0.21230818","0.00010000",1686384000000,"0.00010000",1686372540000
"EGLDUSDT","29.11806912","29.12557850","31.48395435","0.00003918",1686384000000,"0.00010000",1686372540000
"C98USDT","0.13700000","0.13691954","0.14626875","0.00010000",1686384000000,"0.00010000",1686372540000
"JASMYUSDT","0.00344400","0.00344387","0.00363715","0.00010000",1686384000000,"0.00010000",1686372540000
"AAVEUSDT","53.15811703","53.26086191","55.36247167","0.00010000",1686384000000,"0.00010000",1686372540000
"ENSUSDT","7.46600000","7.46635858","7.97106553","0.00010000",1686384000000,"0.00010000",1686372540000
"GMTBUSD","0.20258450","0.19289519","0","0.00010000",1686384000000,"0.00010000",1686372540000
"1000SHIBUSDT","0.00585100","0.00586658","0.00660400","-0.00176373",1686384000000,"0.00010000",1686372540000
"1000LUNCUSDT","0.08433000","0.08454713","0.08739908","-0.00024345",1686384000000,"0.00010000",1686372540000
"ICXUSDT","0.18225827","0.18235444","0.19377209","0.00010000",1686384000000,"0.00010000",1686372540000
"TUSDT","0.01876098","0.01876023","0.01998993","0.00010000",1686384000000,"0.00010000",1686372540000
"KSMUSDT","21.35553977","21.35469003","22.78860751","0.00010000",1686384000000,"0.00010000",1686372540000
"IOSTUSDT","0.00726233","0.00726419","0.00768067","0.00010000",1686384000000,"0.00010000",1686372541000
"LUNA2USDT","0.58586651","0.58568833","0.64084670","0.00010000",1686384000000,"0.00010000",1686372541000
"IDEXUSDT","0.05135000","0.05141327","0.05560857","0.00010000",1686384000000,"0.00010000",1686372541000
"MTLUSDT","1.04276130","1.04317963","1.06233194","-0.00067755",1686384000000,"0.00010000",1686372541000
"ADABUSD","0.24840000","0.24930730","0.25957495","0.00010000",1686384000000,"0.00010000",1686372541000
"FTMUSDT","0.23884084","0.23897969","0.25276266","0.00010000",1686384000000,"0.00010000",1686372541000
"VETUSDT","0.01451470","0.01452193","0.01540544","0.00010000",1686384000000,"0.00010000",1686372541000
"UMAUSDT","1.46232874","1.46230438","1.55530089","0.00010000",1686384000000,"0.00010000",1686372541000
"FLOWUSDT","0.48635166","0.48913043","0.52050050","0.00010000",1686384000000,"0.00010000",1686372541000
"FILUSDT","3.16502021","3.16705706","3.49320022","0.00010000",1686384000000,"0.00010000",1686372541000
"WAVESUSDT","1.32340000","1.32347813","1.42172922","0.00010000",1686384000000,"0.00010000",1686372541000
"ANTUSDT","2.90909119","2.90897545","3.05183492","0.00010000",1686384000000,"0.00010000",1686372541000
"FXSUSDT","5.17126774","5.17114681","5.48523907","-0.00235545",1686384000000,"0.00010000",1686372541000
"BTCBUSD","25890","25898.44299595","26136.85164879","0.00010000",1686384000000,"0.00010000",1686372541000
"AUDIOUSDT","0.16700097","0.16701632","0.17731179","0.00010000",1686384000000,"0.00010000",1686372541000
"RVNUSDT","0.01580934","0.01580871","0.01694697","0.00010000",1686384000000,"0.00010000",1686372541000
"ICPUSDT","3.63034852","3.63320650","3.83160273","0.00010000",1686384000000,"0.00010000",1686372541000
"RADUSDT","1.46600000","1.46914458","1.55370760","-0.00024415",1686384000000,"0.00010000",1686372541000
"PHBBUSD","0.60652977","0.55948697","0","0.00010000",1686384000000,"0.00010000",1686372541000
"EOSUSDT","0.69303915","0.69407558","0.77883550","-0.00024051",1686384000000,"0.00010000",1686372541000
"SNXUSDT","1.75780820","1.75785194","1.84285960","0.00010000",1686384000000,"0.00010000",1686372541000
"NEOUSDT","7.56595822","7.56565719","7.98735485","0.00010000",1686384000000,"0.00010000",1686372541000
"TLMUSDT","0.01050492","0.01050360","0.01133239","0.00010000",1686384000000,"0.00010000",1686372541000
"GMXUSDT","44.91000000","44.94107816","46.94226888","0.00010000",1686384000000,"0.00010000",1686372541000
"BLUEBIRDUSDT","6.40613864","6.41896305","6.62110248","0.00010000",1686384000000,"0.00010000",1686372541000
"RDNTUSDT","0.26660000","0.26698487","0.27462637","-0.00088036",1686384000000,"0.00010000",1686372541000
"NKNUSDT","0.08598681","0.08596601","0.09120425","0.00010000",1686384000000,"0.00010000",1686372541000
"HFTUSDT","0.33061637","0.33033781","0.35682226","0.00006205",1686384000000,"0.00010000",1686372541000
"BLURUSDT","0.34550000","0.34528421","0.35542189","0.00010000",1686384000000,"0.00010000",1686372541000
"OPUSDT","1.11368097","1.11467708","1.16737481","0.00010000",1686384000000,"0.00010000",1686372541000
"REEFUSDT","0.00146558","0.00146697","0.00157301","0.00010000",1686384000000,"0.00010000",1686372541000
"APEUSDT","2.47265920","2.47511431","2.55216057","-0.00127190",1686384000000,"0.00010000",1686372541000
"WOOUSDT","0.17427870","0.17447581","0.18236208","0.00010000",1686384000000,"0.00010000",1686372541000
"DYDXUSDT","1.58404450","1.58798539","1.69599995","0.00010000",1686384000000,"0.00010000",1686372541000
"LRCUSDT","0.21090000","0.21119472","0.22050564","0.00010000",1686384000000,"0.00010000",1686372541000
"BELUSDT","0.52792741","0.52791477","0.56537504","0.00010000",1686384000000,"0.00010000",1686372541000
"GALAUSDT","0.02078130","0.02081922","0.02202595","0.00010000",1686384000000,"0.00010000",1686372541000
"CTKUSDT","0.59508126","0.59471708","0.63267969","0.00010000",1686384000000,"0.00010000",1686372541000
"ENJUSDT","0.24631132","0.24647786","0.26213295","0.00010000",1686384000000,"0.00010000",1686372541000
"RENUSDT","0.05789000","0.05800096","0.06213144","-0.00023558",1686384000000,"0.00010000",1686372541000
"IMXUSDT","0.62860000","0.62935903","0.65650456","0.00010000",1686384000000,"0.00010000",1686372541000
"MANAUSDT","0.33893447","0.33910557","0.35492523","0.00010000",1686384000000,"0.00010000",1686372541000
"MATICBUSD","0.60850000","0.60882725","0.63071002","-0.00003135",1686384000000,"0.00010000",1686372541000
"NEARBUSD","1.27061977","1.22183262","0","0.00010000",1686384000000,"0.00010000",1686372541000
"RUNEUSDT","0.96037416","0.96094168","1.00406566","-0.00099008",1686384000000,"0.00010000",1686372541000
"BANDUSDT","1.01367096","1.01450856","1.07622009","0.00010000",1686384000000,"0.00010000",1686372541000
"DEFIUSDT","393.70000000","394.03196248","415.13287224","0.00010000",1686384000000,"0.00010000",1686372541000
"BNBUSDT","238.49819557","238.69850167","243.38717563","0",1686384000000,"0",1686372541000
"HOOKUSDT","0.98678967","0.98675041","1.05410706","-0.00028002",1686384000000,"0.00010000",1686372541000
"COMBOUSDT","0.89387451","0.89449619","0.93831480","0.00010000",1686384000000,"0.00010000",1686372541000
"INJUSDT","6.17700000","6.19233745","6.28668833","-0.00075053",1686384000000,"0.00010000",1686372542000
"AVAXUSDT","11.38072082","11.39057098","12.15806146","0.00010000",1686384000000,"0.00010000",1686372542000
"CRVUSDT","0.66300000","0.66464849","0.69580348","-0.00039950",1686384000000,"0.00010000",1686372542000
"EDUUSDT","0.77217573","0.77238132","0.81651986","-0.00117579",1686384000000,"0.00010000",1686372542000
"SANDBUSD","0.40983528","0.38969664","0","0.00010000",1686384000000,"0.00010000",1686372542000
"DARUSDT","0.09545478","0.09544192","0.10224591","0.00010000",1686384000000,"0.00010000",1686372542000
"XLMUSDT","0.08185000","0.08196262","0.08447365","0.00004022",1686384000000,"0.00010000",1686372542000
"ZILUSDT","0.01736758","0.01737854","0.01842688","0.00010000",1686384000000,"0.00010000",1686372542000
"GRTUSDT","0.09534821","0.09548936","0.09896043","0.00010000",1686384000000,"0.00010000",1686372542000
"IOTAUSDT","0.14660000","0.14662907","0.15672460","0.00010000",1686384000000,"0.00010000",1686372542000
"ALICEUSDT","0.89684813","0.89681245","0.96541494","0.00010000",1686384000000,"0.00010000",1686372542000
"SANDUSDT","0.38946270","0.38944720","0.40966050","0.00010000",1686384000000,"0.00010000",1686372542000
"BTCUSDT_230630","25953.94201569","25890.63270588","26128.92743221","0",0,"0",1686372542000
