"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUSHIUSDT","0.58336690","0.58379602","0.58296041","-0.00035348",1686412800000,"0.00010000",1686397740000
"LTCUSDT","77.21895353","77.27256877","77.10714150","-0.00006042",1686412800000,"0.00010000",1686397740000
"HOTUSDT","0.00124091","0.00124170","0.00123088","-0.00006903",1686412800000,"0.00010000",1686397740000
"SUIUSDT","0.60750503","0.60837265","0.60768221","-0.00067227",1686412800000,"0.00010000",1686397740000
"ARBUSDT","1.01636640","1.01707683","1.01794571","-0.00001108",1686412800000,"0.00010000",1686397740000
"TRXBUSD","0.06768269","0.06779438","0.06803814","-0.00074836",1686412800000,"0.00010000",1686397740000
"CHRUSDT","0.11589815","0.11592205","0.11570546","0.00010000",1686412800000,"0.00010000",1686397740000
"ETCUSDT","14.55300000","14.56082274","14.53696173","-0.00011254",1686412800000,"0.00010000",1686397740000
"APEBUSD","2.33904375","2.34825407","0","0.00010000",1686412800000,"0.00010000",1686397740000
"ETHBTC","0.06797707","0.06792792","0.06785653","0.00008102",1686412800000,"0",1686397740000
"LQTYUSDT","0.80734261","0.80821858","0.80610085","-0.00025692",1686412800000,"0.00010000",1686397740000
"ROSEUSDT","0.04455670","0.04461096","0.04446508","-0.00044471",1686412800000,"0.00010000",1686397740000
"LINAUSDT","0.00985185","0.00986279","0.00978805","-0.00017957",1686412800000,"0.00010000",1686397740000
"XRPBUSD","0.49420000","0.49449289","0.49326053","-0.00000221",1686412800000,"0.00010000",1686397740000
"BCHUSDT","100.79000000","100.93667825","100.74484701","-0.00061448",1686412800000,"0.00010000",1686397740000
"JOEUSDT","0.34790272","0.34789362","0.34479592","0.00007393",1686412800000,"0.00010000",1686397740000
"ADAUSDT","0.24840000","0.24883095","0.24372435","-0.00099311",1686412800000,"0.00010000",1686397740000
"BNBBUSD","238.76294631","238.87050927","238.31896502","-0.00025142",1686412800000,"0",1686397740000
"SKLUSDT","0.02434456","0.02438781","0.02426944","-0.00080402",1686412800000,"0.00010000",1686397740000
"GTCUSDT","0.89337231","0.89307886","0.88738116","0.00010000",1686412800000,"0.00010000",1686397740000
"BNXUSDT","0.28857285","0.28884931","0.28660305","-0.00007810",1686412800000,"0.00010000",1686397740000
"ZENUSDT","5.96200000","5.96628774","5.94810552","0.00010000",1686412800000,"0.00010000",1686397740000
"AGIXUSDT","0.20012612","0.20030544","0.19996178","-0.00035671",1686412800000,"0.00010000",1686397740000
"EGLDUSDT","30.39007066","30.41648662","30.17414337","-0.00029120",1686412800000,"0.00010000",1686397740000
"API3USDT","0.94100000","0.94106338","0.92697251","-0.00016060",1686412800000,"0.00010000",1686397740000
"C98USDT","0.12946098","0.12950631","0.12879762","0.00010000",1686412800000,"0.00010000",1686397740000
"JASMYUSDT","0.00344600","0.00344906","0.00346916","-0.00017914",1686412800000,"0.00010000",1686397740000
"AAVEUSDT","52.66585203","52.69075334","52.69237881","0.00000843",1686412800000,"0.00010000",1686397740000
"GMTBUSD","0.18623022","0.18647750","0","0.00010000",1686412800000,"0.00010000",1686397740000
"ENSUSDT","7.29879047","7.30132854","7.28817851","-0.00006295",1686412800000,"0.00010000",1686397740000
"1000SHIBUSDT","0.00658358","0.00658934","0.00646372","-0.00040749",1686412800000,"0.00010000",1686397740000
"1000LUNCUSDT","0.08636000","0.08642982","0.08606375","-0.00037349",1686412800000,"0.00010000",1686397740000
"ICXUSDT","0.18405711","0.18411446","0.18347862","0.00005138",1686412800000,"0.00010000",1686397740000
"TUSDT","0.01822132","0.01821555","0.01812747","-0.00007455",1686412800000,"0.00010000",1686397740000
"KSMUSDT","21.54000000","21.55659498","21.52326863","-0.00011250",1686412800000,"0.00010000",1686397740000
"IOSTUSDT","0.00739752","0.00740240","0.00736078","0.00009083",1686412800000,"0.00010000",1686397740000
"LUNA2USDT","0.59140970","0.59197482","0.59057912","-0.00062489",1686412800000,"0.00010000",1686397740000
"MTLUSDT","1.03080000","1.03113296","1.00971822","-0.00084641",1686412800000,"0.00010000",1686397741000
"IDEXUSDT","0.05231000","0.05242728","0.05243244","-0.00050616",1686412800000,"0.00010000",1686397741000
"ADABUSD","0.24840000","0.24922964","0.24400664","-0.00134290",1686412800000,"0.00010000",1686397741000
"FTMUSDT","0.23820000","0.23849878","0.23807899","-0.00044810",1686412800000,"0.00010000",1686397741000
"VETUSDT","0.01500041","0.01502037","0.01497086","-0.00036299",1686412800000,"0.00010000",1686397741000
"UMAUSDT","1.45526686","1.45594136","1.44357429","-0.00147412",1686412800000,"0.00010000",1686397741000
"FILUSDT","3.35200000","3.35473138","3.35438283","-0.00055847",1686412800000,"0.00010000",1686397741000
"FLOWUSDT","0.49982632","0.50034354","0.49951549","-0.00042203",1686412800000,"0.00010000",1686397741000
"ANTUSDT","2.94590741","2.94851219","2.93121368","-0.00004188",1686412800000,"0.00010000",1686397741000
"WAVESUSDT","1.34930000","1.34962899","1.33402786","-0.00027359",1686412800000,"0.00010000",1686397741000
"FXSUSDT","5.18500000","5.18833657","5.15763462","-0.00109851",1686412800000,"0.00010000",1686397741000
"BTCBUSD","25727.57142258","25740.96043889","25705.60954740","0.00002189",1686412800000,"0.00010000",1686397741000
"AUDIOUSDT","0.16800000","0.16814382","0.16747512","0.00008072",1686412800000,"0.00010000",1686397741000
"RVNUSDT","0.01560009","0.01561676","0.01558928","-0.00007040",1686412800000,"0.00010000",1686397741000
"ICPUSDT","3.80189449","3.80482577","3.78358449","-0.00043574",1686412800000,"0.00010000",1686397741000
"PHBBUSD","0.57234568","0.58131337","0","0.00010000",1686412800000,"0.00010000",1686397741000
"RADUSDT","1.49300000","1.49992824","1.49373901","-0.00118554",1686412800000,"0.00010000",1686397741000
"SNXUSDT","1.78700000","1.78916093","1.78422082","-0.00051663",1686412800000,"0.00010000",1686397741000
"EOSUSDT","0.67991007","0.68019671","0.67697011","-0.00062734",1686412800000,"0.00010000",1686397741000
"TLMUSDT","0.00970142","0.00971215","0.00968416","-0.00051744",1686412800000,"0.00010000",1686397741000
"NEOUSDT","7.47303692","7.47675025","7.46647086","-0.00020114",1686412800000,"0.00010000",1686397741000
"GMXUSDT","45.12000000","45.11934529","45.09773797","-0.00006275",1686412800000,"0.00010000",1686397741000
"RDNTUSDT","0.25620000","0.25660850","0.25475752","-0.00112378",1686412800000,"0.00010000",1686397741000
"BLUEBIRDUSDT","6.36800000","6.37366750","6.35707641","-0.00079197",1686412800000,"0.00010000",1686397741000
"NKNUSDT","0.08957582","0.08965469","0.08942886","-0.00037072",1686412800000,"0.00010000",1686397741000
"HFTUSDT","0.33099101","0.33166733","0.32963245","-0.00012910",1686412800000,"0.00010000",1686397741000
"BLURUSDT","0.33520000","0.33532686","0.33664791","-0.00035744",1686412800000,"0.00010000",1686397741000
"OPUSDT","1.08605627","1.08612626","1.08925229","-0.00032215",1686412800000,"0.00010000",1686397741000
"REEFUSDT","0.00143785","0.00143877","0.00144101","-0.00017321",1686412800000,"0.00010000",1686397741000
"WOOUSDT","0.17455986","0.17472438","0.17439903","-0.00004194",1686412800000,"0.00010000",1686397741000
"APEUSDT","2.34238995","2.34663943","2.33728056","-0.00137357",1686412800000,"0.00010000",1686397741000
"DYDXUSDT","1.59452655","1.59695015","1.58768849","-0.00047712",1686412800000,"0.00010000",1686397741000
"LRCUSDT","0.21314790","0.21326696","0.21237939","0.00010000",1686412800000,"0.00010000",1686397741000
"CTKUSDT","0.57418253","0.57415250","0.57317236","-0.00009780",1686412800000,"0.00010000",1686397741000
"GALAUSDT","0.02070869","0.02073470","0.02066601","-0.00100467",1686412800000,"0.00010000",1686397741000
"BELUSDT","0.53500000","0.53526744","0.53383216","-0.00087245",1686412800000,"0.00010000",1686397741000
"ENJUSDT","0.24849574","0.24883167","0.24787425","-0.00030649",1686412800000,"0.00010000",1686397741000
"RENUSDT","0.05824000","0.05829261","0.05738716","-0.00210449",1686412800000,"0.00010000",1686397741000
"MANAUSDT","0.33700552","0.33741713","0.33624983","-0.00040930",1686412800000,"0.00010000",1686397741000
"IMXUSDT","0.60684988","0.60757802","0.60775749","-0.00019427",1686412800000,"0.00010000",1686397741000
"MATICBUSD","0.58300000","0.58335250","0.58144558","-0.00017146",1686412800000,"0.00010000",1686397741000
"NEARBUSD","1.21473664","1.21295381","0","0.00010000",1686412800000,"0.00010000",1686397741000
"RUNEUSDT","0.94400000","0.94448031","0.94143621","-0.00004097",1686412800000,"0.00010000",1686397741000
"DEFIUSDT","393.64595098","394.27214397","392.59131069","-0.00111422",1686412800000,"0.00010000",1686397741000
"BANDUSDT","0.99168430","0.99225466","0.99305301","-0.00044617",1686412800000,"0.00010000",1686397741000
"BNBUSDT","238.55024193","238.69850353","238.13359553","-0.00031927",1686412800000,"0",1686397741000
"HOOKUSDT","0.94100000","0.94206646","0.94132669","-0.00004334",1686412800000,"0.00010000",1686397741000
"COMBOUSDT","0.89399371","0.89394697","0.89268553","0.00010000",1686412800000,"0.00010000",1686397741000
"AVAXUSDT","11.58423360","11.59660805","11.49962316","-0.00092943",1686412800000,"0.00010000",1686397741000
"INJUSDT","5.91800000","5.92806723","5.95292443","-0.00079088",1686412800000,"0.00010000",1686397741000
"CRVUSDT","0.64146446","0.64232268","0.64349354","-0.00002236",1686412800000,"0.00010000",1686397741000
"EDUUSDT","0.79120000","0.79176723","0.78922203","-0.00014322",1686412800000,"0.00010000",1686397741000
"SANDBUSD","0.37661148","0.37782129","0","0.00010000",1686412800000,"0.00010000",1686397742000
"XLMUSDT","0.08109361","0.08121860","0.08099402","-0.00059243",1686412800000,"0.00010000",1686397742000
"DARUSDT","0.09065575","0.09065101","0.09033539","0.00010000",1686412800000,"0.00010000",1686397742000
"ZILUSDT","0.01725668","0.01727078","0.01727661","-0.00020247",1686412800000,"0.00010000",1686397742000
"GRTUSDT","0.09561110","0.09576838","0.09584004","-0.00034110",1686412800000,"0.00010000",1686397742000
"ALICEUSDT","0.88700000","0.88787582","0.88477677","0.00001196",1686412800000,"0.00010000",1686397742000
"IOTAUSDT","0.15273425","0.15290305","0.15244447","-0.00025611",1686412800000,"0.00010000",1686397742000
"SANDUSDT","0.37718644","0.37764102","0.37631958","-0.00029719",1686412800000,"0.00010000",1686397742000
"BTCUSDT_230630","25776.74165098","25722.91423529","25687.55122995","0",0,"0",1686397742000
"KAVAUSDT","0.79715085","0.79797609","0.79378612","-0.00036575",1686412800000,"0.00010000",1686397742000
"1000LUNCBUSD","0.08612559","0.08650816","0","0.00010000",1686412800000,"0.00010000",1686397742000
"MKRUSDT","595.35230928","595.74816199","590.18243819","-0.00008605",1686412800000,"0.00010000",1686397742000
"LINKUSDT","5.03900000","5.04284145","5.01083524","-0.00010048",1686412800000,"0.00010000",1686397742000
"ONEUSDT","0.01022110","0.01023226","0.01019768","-0.00013393",1686412800000,"0.00010000",1686397742000
"NEARUSDT","1.21062986","1.21200963","1.21383926","-0.00041391",1686412800000,"0.00010000",1686397742000
"XEMUSDT","0.02580000","0.02588767","0.02587477","0.00006966",1686412800000,"0.00010000",1686397742000
"QNTUSDT","103.68000000","103.80347665","103.26219511","-0.00039766",1686412800000,"0.00010000",1686397742000
"XVSUSDT","3.14889241","3.14949901","3.13358198","-0.00075902",1686412800000,"0.00010000",1686397742000
"GALUSDT","0.94995140","0.94993593","0.94866638","-0.00013785",1686412800000,"0.00010000",1686397742000
"YFIUSDT","5415.82365708","5416.99327626","5366.89906918","-0.00000526",1686412800000,"0.00010000",1686397742000
"KLAYUSDT","0.14594560","0.14597657","0.14587347","-0.00005786",1686412800000,"0.00010000",1686397742000
"AMBUSDT","0.00682418","0.00682373","0.00676130","0.00010000",1686412800000,"0.00010000",1686397742000
"COTIUSDT","0.04392390","0.04392496","0.04375849","0.00010000",1686412800000,"0.00010000",1686397742000
"SFPUSDT","0.34102980","0.34129582","0.34128929","0.00010000",1686412800000,"0.00010000",1686397742000
"ANKRUSDT","0.01970912","0.01971484","0.01972062","-0.00007476",1686412800000,"0.00010000",1686397742000
"FOOTBALLUSDT","389.56767610","388.91756998","389.88809071","-0.00059836",1686412800000,"0.00010000",1686397742000
"DOTUSDT","4.46957581","4.47815094","4.46300624","-0.00094438",1686412800000,"0.00010000",1686397742000
"DGBUSDT","0.00636358","0.00636420","0.00636443","0.00010000",1686412800000,"0.00010000",1686397742000
"LPTUSDT","3.73300000","3.73829371","3.73231450","-0.00039635",1686412800000,"0.00010000",1686397742000
"BAKEUSDT","0.08980000","0.08990881","0.08931053","-0.00050694",1686412800000,"0.00010000",1686397742000
"LITUSDT","0.61945363","0.62000330","0.61879500","-0.00036876",1686412800000,"0.00010000",1686397742000
"SOLBUSD","14.84700000","14.87144131","14.78170019","-0.00079647",1686412800000,"0.00010000",1686397742000
"LINKBUSD","5.01501173","5.04803357","0","0.00010000",1686412800000,"0.00010000",1686397742000
"XTZUSDT","0.71981316","0.72068605","0.71824226","-0.00029794",1686412800000,"0.00010000",1686397742000
"DODOBUSD","0.08230117","0.08269841","0.08186481","-0.00169302",1686412800000,"0.00010000",1686397742000
"PEOPLEUSDT","0.01241000","0.01241626","0.01233815","-0.00027657",1686412800000,"0.00010000",1686397742000
"AXSUSDT","4.94256221","4.95216079","4.93868905","-0.00116960",1686412800000,"0.00010000",1686397742000
"BLZUSDT","0.04514232","0.04516040","0.04481676","-0.00065697",1686412800000,"0.00010000",1686397742000
