"symbol","idx","open_time","open","high","low","close","volume","close_time","quote_asset_volume","number_of_trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume"
"WAVESUSDT","WAVESUSDT#1687165260000",1687165260000,"1.3792","1.3796","1.3790","1.3793","2984.9",1687165319999,"4117.26133",100,"273.9","377.83043"
"WAVESUSDT","WAVESUSDT#1687165320000",1687165320000,"1.3792","1.3799","1.3792","1.3799","4542.4",1687165379999,"6266.76170",78,"2647.3","3652.39926"
"WAVESUSDT","WAVESUSDT#1687165380000",1687165380000,"1.3797","1.3799","1.3797","1.3799","804.8",1687165439999,"1110.47321",45,"202.6","279.55804"
"WAVESUSDT","WAVESUSDT#1687165440000",1687165440000,"1.3799","1.3800","1.3791","1.3796","6486.1",1687165499999,"8947.89862",69,"247.8","341.91797"
"WAVESUSDT","WAVESUSDT#1687165500000",1687165500000,"1.3796","1.3810","1.3796","1.3810","4860.6",1687165559999,"6709.48757",63,"3925.7","5418.92347"
"WAVESUSDT","WAVESUSDT#1687165560000",1687165560000,"1.3810","1.3817","1.3810","1.3811","19708.6",1687165619999,"27223.96211",118,"13166.0","18187.21620"
"WAVESUSDT","WAVESUSDT#1687165620000",1687165620000,"1.3813","1.3813","1.3809","1.3809","2798.2",1687165679999,"3864.60742",26,"126.5","174.70693"
"WAVESUSDT","WAVESUSDT#1687165680000",1687165680000,"1.3808","1.3808","1.3788","1.3793","16221.6",1687165739999,"22386.26858",103,"2722.7","3754.89476"
"WAVESUSDT","WAVESUSDT#1687165740000",1687165740000,"1.3795","1.3805","1.3791","1.3804","11068.9",1687165799999,"15272.52003",68,"9725.6","13419.71338"
"WAVESUSDT","WAVESUSDT#1687165800000",1687165800000,"1.3803","1.3806","1.3803","1.3804","6937.8",1687165859999,"9577.15893",65,"793.4","1095.20419"
"WAVESUSDT","WAVESUSDT#1687165860000",1687165860000,"1.3803","1.3803","1.3786","1.3790","9779.2",1687165919999,"13487.75954",58,"1736.3","2394.40924"
"WAVESUSDT","WAVESUSDT#1687165920000",1687165920000,"1.3790","1.3798","1.3790","1.3796","1055.8",1687165979999,"1456.27585",14,"937.9","1293.68791"
"WAVESUSDT","WAVESUSDT#1687165980000",1687165980000,"1.3796","1.3796","1.3793","1.3795","955.4",1687166039999,"1318.00165",16,"424.6","585.72290"
"WAVESUSDT","WAVESUSDT#1687166040000",1687166040000,"1.3796","1.3798","1.3789","1.3789","3618.0",1687166099999,"4990.57748",34,"1080.9","1490.92959"
"WAVESUSDT","WAVESUSDT#1687166100000",1687166100000,"1.3790","1.3804","1.3790","1.3804","8540.0",1687166159999,"11784.82217",79,"7955.7","10978.51693"
"WAVESUSDT","WAVESUSDT#1687166160000",1687166160000,"1.3805","1.3809","1.3805","1.3805","5120.1",1687166219999,"7069.35611",69,"3881.4","5358.97363"
"WAVESUSDT","WAVESUSDT#1687166220000",1687166220000,"1.3808","1.3808","1.3789","1.3789","5762.9",1687166279999,"7952.47360",34,"180.2","248.69297"
"WAVESUSDT","WAVESUSDT#1687166280000",1687166280000,"1.3792","1.3795","1.3767","1.3770","10786.6",1687166339999,"14867.46601",92,"2004.9","2761.90400"
"WAVESUSDT","WAVESUSDT#1687166340000",1687166340000,"1.3772","1.3778","1.3767","1.3778","5051.7",1687166399999,"6957.27494",32,"4744.6","6534.33521"
"WAVESUSDT","WAVESUSDT#1687166400000",1687166400000,"1.3778","1.3785","1.3778","1.3780","7888.8",1687166459999,"10871.51907",75,"5205.7","7173.71538"
"WAVESUSDT","WAVESUSDT#1687166460000",1687166460000,"1.3782","1.3785","1.3778","1.3778","2331.7",1687166519999,"3213.55421",19,"1238.3","1706.83006"
"WAVESUSDT","WAVESUSDT#1687166520000",1687166520000,"1.3780","1.3794","1.3780","1.3794","6329.8",1687166579999,"8726.86916",30,"5837.7","8048.07546"
"WAVESUSDT","WAVESUSDT#1687166580000",1687166580000,"1.3792","1.3799","1.3792","1.3795","1600.8",1687166639999,"2208.45929",30,"693.1","956.17540"
"WAVESUSDT","WAVESUSDT#1687166640000",1687166640000,"1.3795","1.3795","1.3783","1.3783","3483.2",1687166699999,"4802.77178",29,"69.0","95.10960"
"WAVESUSDT","WAVESUSDT#1687166700000",1687166700000,"1.3784","1.3796","1.3784","1.3796","7476.5",1687166759999,"10311.60568",52,"7166.3","9883.69936"
"WAVESUSDT","WAVESUSDT#1687166760000",1687166760000,"1.3796","1.3797","1.3796","1.3797","510.9",1687166819999,"704.85079",6,"131.5","181.43055"
"WAVESUSDT","WAVESUSDT#1687166820000",1687166820000,"1.3801","1.3802","1.3796","1.3802","2228.3",1687166879999,"3075.25991",29,"361.6","499.01059"
"WAVESUSDT","WAVESUSDT#1687166880000",1687166880000,"1.3797","1.3799","1.3793","1.3799","702.7",1687166939999,"969.53062",13,"214.2","295.54885"
"WAVESUSDT","WAVESUSDT#1687166940000",1687166940000,"1.3801","1.3801","1.3797","1.3801","1036.9",1687166999999,"1430.94423",18,"431.8","595.88085"
"WAVESUSDT","WAVESUSDT#1687167000000",1687167000000,"1.3800","1.3800","1.3795","1.3797","1530.0",1687167059999,"2110.89160",32,"737.7","1017.77857"
"WAVESUSDT","WAVESUSDT#1687167060000",1687167060000,"1.3797","1.3800","1.3797","1.3799","3859.4",1687167119999,"5325.41201",90,"1536.5","2120.21740"
"WAVESUSDT","WAVESUSDT#1687167120000",1687167120000,"1.3798","1.3800","1.3798","1.3799","961.0",1687167179999,"1326.09487",30,"122.8","169.46400"
"WAVESUSDT","WAVESUSDT#1687167180000",1687167180000,"1.3798","1.3798","1.3794","1.3798","1112.9",1687167239999,"1535.55545",15,"122.7","169.29353"
"WAVESUSDT","WAVESUSDT#1687167240000",1687167240000,"1.3798","1.3799","1.3798","1.3798","756.9",1687167299999,"1044.38813",14,"286.4","395.19223"
"WAVESUSDT","WAVESUSDT#1687167300000",1687167300000,"1.3797","1.3802","1.3790","1.3790","3939.9",1687167359999,"5436.54720",38,"2845.2","3926.53927"
"WAVESUSDT","WAVESUSDT#1687167360000",1687167360000,"1.3788","1.3789","1.3779","1.3783","3129.6",1687167419999,"4314.00144",35,"1035.6","1427.18602"
"WAVESUSDT","WAVESUSDT#1687167420000",1687167420000,"1.3782","1.3784","1.3781","1.3783","1511.3",1687167479999,"2082.98927",23,"1185.9","1634.52196"
"WAVESUSDT","WAVESUSDT#1687167480000",1687167480000,"1.3783","1.3784","1.3776","1.3778","4456.2",1687167539999,"6141.66262",38,"1752.3","2415.20488"
"WAVESUSDT","WAVESUSDT#1687167540000",1687167540000,"1.3779","1.3779","1.3767","1.3772","8071.1",1687167599999,"11115.63442",54,"6217.1","8561.87841"
"WAVESUSDT","WAVESUSDT#1687167600000",1687167600000,"1.3776","1.3781","1.3776","1.3779","3798.3",1687167659999,"5233.62293",23,"3570.8","4920.15453"
"WAVESUSDT","WAVESUSDT#1687167660000",1687167660000,"1.3778","1.3780","1.3778","1.3779","864.7",1687167719999,"1191.52909",34,"177.5","244.58203"
"WAVESUSDT","WAVESUSDT#1687167720000",1687167720000,"1.3780","1.3791","1.3780","1.3786","3965.2",1687167779999,"5465.28495",27,"3349.8","4616.72711"
"WAVESUSDT","WAVESUSDT#1687167780000",1687167780000,"1.3788","1.3797","1.3787","1.3787","10676.6",1687167839999,"14723.29117",54,"1556.5","2146.54628"
"WAVESUSDT","WAVESUSDT#1687167840000",1687167840000,"1.3787","1.3794","1.3787","1.3794","2423.4",1687167899999,"3341.72774",22,"1670.2","2302.83898"
"WAVESUSDT","WAVESUSDT#1687167900000",1687167900000,"1.3793","1.3794","1.3790","1.3793","1320.7",1687167959999,"1821.49751",20,"157.3","216.92780"
"WAVESUSDT","WAVESUSDT#1687167960000",1687167960000,"1.3794","1.3802","1.3794","1.3801","2953.5",1687168019999,"4075.27736",37,"1808.7","2495.22440"
"WAVESUSDT","WAVESUSDT#1687168020000",1687168020000,"1.3800","1.3802","1.3800","1.3802","1920.2",1687168079999,"2650.12443",20,"863.1","1191.16789"
"WAVESUSDT","WAVESUSDT#1687168080000",1687168080000,"1.3802","1.3803","1.3802","1.3802","1092.0",1687168139999,"1507.23762",19,"446.6","616.40960"
"WAVESUSDT","WAVESUSDT#1687168140000",1687168140000,"1.3801","1.3801","1.3787","1.3789","3536.5",1687168199999,"4879.07050",27,"107.3","147.94138"
"WAVESUSDT","WAVESUSDT#1687168200000",1687168200000,"1.3791","1.3795","1.3791","1.3795","4773.5",1687168259999,"6584.58997",52,"2454.3","3385.30738"
"WAVESUSDT","WAVESUSDT#1687168260000",1687168260000,"1.3792","1.3795","1.3788","1.3795","3124.0",1687168319999,"4308.21453",21,"624.3","861.13687"
"WAVESUSDT","WAVESUSDT#1687168320000",1687168320000,"1.3790","1.3795","1.3790","1.3795","491.5",1687168379999,"677.89792",16,"252.1","347.69190"
"WAVESUSDT","WAVESUSDT#1687168380000",1687168380000,"1.3795","1.3795","1.3792","1.3794","1402.8",1687168439999,"1935.09869",14,"122.8","169.38936"
"WAVESUSDT","WAVESUSDT#1687168440000",1687168440000,"1.3792","1.3798","1.3792","1.3797","565.4",1687168499999,"779.94223",18,"548.1","756.07435"
"WAVESUSDT","WAVESUSDT#1687168500000",1687168500000,"1.3796","1.3801","1.3796","1.3801","2245.6",1687168559999,"3098.68955",46,"1604.0","2213.36822"
"WAVESUSDT","WAVESUSDT#1687168560000",1687168560000,"1.3799","1.3805","1.3799","1.3803","2627.1",1687168619999,"3625.76438",23,"1048.6","1447.17885"
"WAVESUSDT","WAVESUSDT#1687168620000",1687168620000,"1.3803","1.3803","1.3792","1.3795","11126.3",1687168679999,"15350.58414",54,"350.7","483.76444"
"WAVESUSDT","WAVESUSDT#1687168680000",1687168680000,"1.3797","1.3798","1.3797","1.3798","122.9",1687168739999,"169.57741",2,"122.8","169.43944"
"WAVESUSDT","WAVESUSDT#1687168740000",1687168740000,"1.3797","1.3799","1.3797","1.3799","299.0",1687168799999,"412.57307",9,"258.1","356.14112"
"WAVESUSDT","WAVESUSDT#1687168800000",1687168800000,"1.3798","1.3802","1.3791","1.3802","6581.1",1687168859999,"9079.46892",61,"2357.7","3252.51460"
