"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUIUSDT","0.82630000","0.82679776","0.81352242","-0.00015599",1687392000000,"0.00010000",1687366140000
"HOTUSDT","0.00139700","0.00139810","0.00139097","0.00010000",1687392000000,"0.00010000",1687366140000
"ARBUSDT","1.13660013","1.13737453","1.12928734","0.00006601",1687392000000,"0.00010000",1687366140000
"SUSHIUSDT","0.64220000","0.64252756","0.63879077","0.00010000",1687392000000,"0.00010000",1687366140000
"LTCUSDT","86.38572017","86.42941187","86.04927113","0.00010000",1687392000000,"0.00010000",1687366140000
"TRXBUSD","0.07209758","0.07215630","0.07187756","-0.00024034",1687392000000,"0.00010000",1687366140000
"CHRUSDT","0.12983765","0.12991139","0.12949022","0.00008394",1687392000000,"0.00010000",1687366140000
"ETCUSDT","16.79926260","16.80773255","16.75953867","0.00003962",1687392000000,"0.00010000",1687366140000
"APEBUSD","2.22120301","2.22738997","0","0.00010000",1687392000000,"0.00010000",1687366140000
"ETHBTC","0.06189960","0.06187263","0.06200093","0",1687392000000,"0",1687366140000
"LQTYUSDT","0.97550000","0.97485750","0.96623304","0.00007584",1687392000000,"0.00010000",1687366140000
"LINAUSDT","0.01467086","0.01469611","0.01467921","-0.00059265",1687392000000,"0.00010000",1687366140000
"ROSEUSDT","0.05142606","0.05147685","0.05117112","0.00006543",1687392000000,"0.00010000",1687366140000
"XRPBUSD","0.49846352","0.49867975","0.49845940","0.00010000",1687392000000,"0.00010000",1687366140000
"JOEUSDT","0.39520000","0.39594395","0.38845694","0.00007092",1687392000000,"0.00010000",1687366140000
"BCHUSDT","136.36000000","136.36732132","133.79287601","0.00008005",1687392000000,"0.00010000",1687366140000
"BNBBUSD","251.52905182","251.46530179","250.79097128","0",1687392000000,"0",1687366140000
"ADAUSDT","0.28597485","0.28632291","0.28501409","-0.00006282",1687392000000,"0.00010000",1687366140000
"SKLUSDT","0.02699009","0.02698767","0.02673648","0.00010000",1687392000000,"0.00010000",1687366140000
"GTCUSDT","1.09775823","1.09839867","1.09046121","0.00010000",1687392000000,"0.00010000",1687366140000
"BNXUSDT","0.30144357","0.30137883","0.30158270","0.00010000",1687392000000,"0.00010000",1687366140000
"ZENUSDT","6.78433016","6.78374748","6.71635341","0.00010000",1687392000000,"0.00010000",1687366140000
"AGIXUSDT","0.23740000","0.23753299","0.23652356","0.00007258",1687392000000,"0.00010000",1687366140000
"API3USDT","1.02367839","1.02393448","1.01799612","0.00010000",1687392000000,"0.00010000",1687366140000
"EGLDUSDT","32.43000000","32.44555155","32.30421576","0.00010000",1687392000000,"0.00010000",1687366140000
"C98USDT","0.15450000","0.15453983","0.15381987","0.00010000",1687392000000,"0.00010000",1687366140000
"JASMYUSDT","0.00431800","0.00432128","0.00430830","0.00010000",1687392000000,"0.00010000",1687366140000
"AAVEUSDT","55.16000000","55.20570053","54.82545883","0.00007565",1687392000000,"0.00010000",1687366140000
"ENSUSDT","8.32218829","8.32667058","8.27291266","0.00009561",1687392000000,"0.00010000",1687366140000
"GMTBUSD","0.21603930","0.21755905","0","0.00010000",1687392000000,"0.00010000",1687366140000
"1000SHIBUSDT","0.00758018","0.00758587","0.00749019","0.00008937",1687392000000,"0.00010000",1687366140000
"1000LUNCUSDT","0.09278808","0.09286704","0.09261785","0.00008191",1687392000000,"0.00010000",1687366140000
"ICXUSDT","0.20960000","0.20980257","0.20805662","0.00010000",1687392000000,"0.00010000",1687366140000
"TUSDT","0.02072240","0.02074724","0.02061196","0.00010000",1687392000000,"0.00010000",1687366140000
"KSMUSDT","24.27264233","24.30311092","24.14345604","0.00010000",1687392000000,"0.00010000",1687366140000
"IOSTUSDT","0.00798800","0.00799028","0.00795016","0.00009245",1687392000000,"0.00010000",1687366140000
"LUNA2USDT","0.62360052","0.62354453","0.61888021","0.00010000",1687392000000,"0.00010000",1687366140000
"MTLUSDT","1.24590000","1.24690206","1.24480889","0.00007847",1687392000000,"0.00010000",1687366141000
"IDEXUSDT","0.05838604","0.05837999","0.05837249","0.00010000",1687392000000,"0.00010000",1687366141000
"ADABUSD","0.28600000","0.28622408","0.28502035","0.00000533",1687392000000,"0.00010000",1687366141000
"FTMUSDT","0.30222953","0.30220892","0.30019792","0.00010000",1687392000000,"0.00010000",1687366141000
"VETUSDT","0.01632000","0.01632043","0.01625426","0.00010000",1687392000000,"0.00010000",1687366141000
"FILUSDT","3.89600000","3.89653918","3.87705543","0.00010000",1687392000000,"0.00010000",1687366141000
"UMAUSDT","1.63587529","1.63571094","1.63019736","0.00010000",1687392000000,"0.00010000",1687366141000
"FLOWUSDT","0.55400000","0.55438143","0.54710449","0.00009213",1687392000000,"0.00010000",1687366141000
"WAVESUSDT","1.50670000","1.50768721","1.49660837","0.00008201",1687392000000,"0.00010000",1687366141000
"ANTUSDT","4.46366308","4.46702108","4.43192383","0.00001891",1687392000000,"0.00010000",1687366141000
"FXSUSDT","6.17932776","6.18474457","6.14849468","-0.00000307",1687392000000,"0.00010000",1687366141000
"BTCBUSD","30473.04106636","30472.82703783","30178.14527976","0.00004730",1687392000000,"0.00010000",1687366141000
"AUDIOUSDT","0.18510000","0.18515147","0.18381518","0.00010000",1687392000000,"0.00010000",1687366141000
"RVNUSDT","0.01862913","0.01862746","0.01858106","0.00010000",1687392000000,"0.00010000",1687366141000
"ICPUSDT","4.26689761","4.26863903","4.23988506","0.00000628",1687392000000,"0.00010000",1687366141000
"PHBBUSD","0.68891943","0.69548360","0","0.00010000",1687392000000,"0.00010000",1687366141000
"RADUSDT","1.77660386","1.77721078","1.77036225","0.00010000",1687392000000,"0.00010000",1687366141000
"SNXUSDT","1.96300000","1.96437567","1.96031703","0.00007813",1687392000000,"0.00010000",1687366141000
"NEOUSDT","8.62544841","8.63258192","8.54964676","0.00009279",1687392000000,"0.00010000",1687366141000
"EOSUSDT","0.67500000","0.67507574","0.67267380","0.00010000",1687392000000,"0.00010000",1687366141000
"TLMUSDT","0.01165000","0.01166216","0.01157012","0.00010000",1687392000000,"0.00010000",1687366141000
"GMXUSDT","54.41000000","54.43870218","54.11991702","0.00007163",1687392000000,"0.00010000",1687366141000
"RDNTUSDT","0.27601044","0.27610314","0.27508748","0.00008549",1687392000000,"0.00010000",1687366141000
"BLUEBIRDUSDT","6.84300000","6.84422630","6.81860561","0.00010000",1687392000000,"0.00010000",1687366141000
"NKNUSDT","0.09382000","0.09384172","0.09366080","0.00010000",1687392000000,"0.00010000",1687366141000
"HFTUSDT","0.38440000","0.38468342","0.38363951","0.00010000",1687392000000,"0.00010000",1687366141000
"BLURUSDT","0.37420000","0.37437504","0.37377039","0.00010000",1687392000000,"0.00010000",1687366141000
"OPUSDT","1.49087448","1.49139482","1.44217613","0.00010000",1687392000000,"0.00010000",1687366141000
"REEFUSDT","0.00165200","0.00165257","0.00164455","0.00010000",1687392000000,"0.00010000",1687366141000
"WOOUSDT","0.21584976","0.21613559","0.21553921","0.00008742",1687392000000,"0.00010000",1687366141000
"APEUSDT","2.22600000","2.22723845","2.22137225","-0.00010705",1687392000000,"0.00010000",1687366141000
"DYDXUSDT","1.83900000","1.83981712","1.83554620","0.00010000",1687392000000,"0.00010000",1687366141000
"LRCUSDT","0.22961345","0.22980632","0.22672013","0.00010000",1687392000000,"0.00010000",1687366141000
"BELUSDT","0.64340000","0.64374497","0.64078467","0.00008760",1687392000000,"0.00010000",1687366141000
"GALAUSDT","0.02542415","0.02542187","0.02531903","0.00010000",1687392000000,"0.00010000",1687366141000
"ENJUSDT","0.28157793","0.28165391","0.28001843","0.00010000",1687392000000,"0.00010000",1687366141000
"CTKUSDT","0.62585549","0.62635788","0.62403662","0.00006372",1687392000000,"0.00010000",1687366141000
"RENUSDT","0.06014222","0.06017309","0.05973292","0.00010000",1687392000000,"0.00010000",1687366141000
"IMXUSDT","0.68540000","0.68553206","0.68379277","0.00010000",1687392000000,"0.00010000",1687366141000
"MANAUSDT","0.37110000","0.37136900","0.36951875","0.00010000",1687392000000,"0.00010000",1687366141000
"MATICBUSD","0.66835099","0.66829098","0.66845560","0.00010000",1687392000000,"0.00010000",1687366141000
"NEARBUSD","1.33763040","1.35185445","0","0.00010000",1687392000000,"0.00010000",1687366141000
"RUNEUSDT","0.93000000","0.93126692","0.91885909","0.00010000",1687392000000,"0.00010000",1687366141000
"DEFIUSDT","451.20000000","451.54034214","448.52347973","0.00010000",1687392000000,"0.00010000",1687366141000
"BNBUSDT","251.53021660","251.43738219","250.75084600","0",1687392000000,"0",1687366141000
"HOOKUSDT","1.12100000","1.12141142","1.11203993","0.00010000",1687392000000,"0.00010000",1687366141000
"BANDUSDT","1.21110000","1.21176682","1.19697049","-0.00002752",1687392000000,"0.00010000",1687366141000
"COMBOUSDT","0.96709602","0.96700920","0.96605843","0.00010000",1687392000000,"0.00010000",1687366141000
"AVAXUSDT","12.61300000","12.61823167","12.56941788","0.00004335",1687392000000,"0.00010000",1687366141000
"INJUSDT","7.25700000","7.26280192","7.29944092","-0.00002874",1687392000000,"0.00010000",1687366141000
"EDUUSDT","0.84430000","0.84460329","0.84165966","0.00010000",1687392000000,"0.00010000",1687366141000
"CRVUSDT","0.68862523","0.68902415","0.68394875","0.00003310",1687392000000,"0.00010000",1687366141000
"SANDBUSD","0.41601886","0.41967061","0","0.00010000",1687392000000,"0.00010000",1687366141000
"ZILUSDT","0.01907000","0.01907277","0.01893326","0.00010000",1687392000000,"0.00010000",1687366142000
"DARUSDT","0.10472387","0.10472458","0.10399308","0.00010000",1687392000000,"0.00010000",1687366142000
"XLMUSDT","0.08633422","0.08639929","0.08613586","0.00010000",1687392000000,"0.00010000",1687366142000
"GRTUSDT","0.10800000","0.10800362","0.10788938","0.00005542",1687392000000,"0.00010000",1687366142000
"ALICEUSDT","0.97949181","0.97987553","0.97246817","0.00010000",1687392000000,"0.00010000",1687366142000
"IOTAUSDT","0.17130000","0.17143937","0.16994436","0.00010000",1687392000000,"0.00010000",1687366142000
"SANDUSDT","0.41980000","0.41977339","0.41607145","0.00010000",1687392000000,"0.00010000",1687366142000
"BTCUSDT_230630","30515.79284066","30477.24428571","30181.16489866","0",0,"0",1687366142000
"KAVAUSDT","0.93990000","0.94115776","0.93671605","-0.00034677",1687392000000,"0.00010000",1687366142000
"1000LUNCBUSD","0.09261279","0.09286630","0","0.00010000",1687392000000,"0.00010000",1687366142000
"MKRUSDT","754.33977773","754.27205562","749.83900871","0.00010000",1687392000000,"0.00010000",1687366142000
"LINKUSDT","5.52550027","5.52513729","5.49716224","0.00010000",1687392000000,"0.00010000",1687366142000
"ONEUSDT","0.01282784","0.01284050","0.01267220","0.00000428",1687392000000,"0.00010000",1687366142000
"NEARUSDT","1.35100000","1.35220890","1.33796179","-0.00035325",1687392000000,"0.00010000",1687366142000
"QNTUSDT","103.56691428","103.69859360","103.64061383","-0.00012898",1687392000000,"0.00010000",1687366142000
"XEMUSDT","0.02716027","0.02715720","0.02703743","0.00010000",1687392000000,"0.00010000",1687366142000
"XVSUSDT","3.77320049","3.77286174","3.76326628","0.00010000",1687392000000,"0.00010000",1687366142000
"GALUSDT","1.33876977","1.33923731","1.33117435","0.00010000",1687392000000,"0.00010000",1687366142000
"YFIUSDT","6352.79378330","6357.34653429","6311.78266416","0.00010000",1687392000000,"0.00010000",1687366142000
"KLAYUSDT","0.16920879","0.16930252","0.16871065","0.00010000",1687392000000,"0.00010000",1687366142000
"AMBUSDT","0.00835254","0.00836723","0.00833921","0.00005895",1687392000000,"0.00010000",1687366142000
"SFPUSDT","0.50050000","0.50081165","0.50065949","0.00010000",1687392000000,"0.00010000",1687366142000
"COTIUSDT","0.04909009","0.04907286","0.04859378","0.00010000",1687392000000,"0.00010000",1687366142000
