"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"HOTUSDT","0.00135971","0.00136045","0.00136064","0.00009139",1687478400000,"0.00010000",1687477740000
"SUSHIUSDT","0.64216572","0.64274708","0.64236390","0.00006801",1687478400000,"0.00010000",1687477740000
"LTCUSDT","86.06000000","86.08202501","85.81359925","0.00010000",1687478400000,"0.00010000",1687477740000
"SUIUSDT","0.80643530","0.80683732","0.80867450","-0.00001426",1687478400000,"0.00010000",1687477740000
"ARBUSDT","1.09014381","1.09070191","1.08930872","0.00009160",1687478400000,"0.00010000",1687477740000
"TRXBUSD","0.07172212","0.07180923","0.07174435","-0.00031537",1687478400000,"0.00010000",1687477740000
"CHRUSDT","0.12784071","0.12788433","0.12775622","0.00010000",1687478400000,"0.00010000",1687477740000
"ETCUSDT","16.68026335","16.68543239","16.65139122","0.00010000",1687478400000,"0.00010000",1687477740000
"APEBUSD","2.18805515","2.18378496","0","0.00010000",1687478400000,"0.00010000",1687477740000
"ETHBTC","0.06266663","0.06261287","0.06254715","0",1687478400000,"0",1687477740000
"LQTYUSDT","0.90910000","0.90931689","0.90871140","0.00010000",1687478400000,"0.00010000",1687477740000
"LINAUSDT","0.01393000","0.01393929","0.01397380","0.00007608",1687478400000,"0.00010000",1687477740000
"ROSEUSDT","0.04979881","0.04981196","0.04983589","0.00010000",1687478400000,"0.00010000",1687477740000
"XRPBUSD","0.49542375","0.49562579","0.49562806","0.00010000",1687478400000,"0.00010000",1687477740000
"JOEUSDT","0.39131568","0.39131478","0.39053104","0.00010000",1687478400000,"0.00010000",1687477740000
"BCHUSDT","134.15000000","134.21255810","134.30644749","0.00003070",1687478400000,"0.00010000",1687477740000
"BNBBUSD","240.95478705","240.91608269","240.82754808","0",1687478400000,"0",1687477740000
"ADAUSDT","0.29041751","0.29060408","0.29012365","-0.00009597",1687478400000,"0.00010000",1687477740000
"SKLUSDT","0.02673430","0.02673740","0.02663083","0.00010000",1687478400000,"0.00010000",1687477740000
"BNXUSDT","0.29314415","0.29305946","0.29341442","0.00010000",1687478400000,"0.00010000",1687477740000
"GTCUSDT","1.09500000","1.09550905","1.09502205","0.00010000",1687478400000,"0.00010000",1687477740000
"ZENUSDT","6.64300000","6.65610396","6.64867941","0.00007361",1687478400000,"0.00010000",1687477740000
