"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUSHIUSDT","0.76044806","0.76096998","0.76614702","-0.00019825",1686096000000,"0.00010000",1686084120000
"SUIUSDT","0.82860000","0.82861701","0.83793355","0.00010000",1686096000000,"0.00010000",1686084120000
"LTCUSDT","90.30000000","90.33186736","90.82439337","0.00009329",1686096000000,"0.00010000",1686084120000
"HOTUSDT","0.00152053","0.00152231","0.00153680","0.00010000",1686096000000,"0.00010000",1686084120000
"ARBUSDT","1.17010494","1.17102575","1.18705974","0.00000130",1686096000000,"0.00010000",1686084120000
"TRXBUSD","0.07803079","0.07802780","0.07809884","0.00010000",1686096000000,"0.00010000",1686084120000
"CHRUSDT","0.14520000","0.14548827","0.14284069","0.00010000",1686096000000,"0.00010000",1686084120000
"ETCUSDT","17.56644706","17.57484753","17.61288264","0.00010000",1686096000000,"0.00010000",1686084120000
"APEBUSD","3.18718953","3.17330852","0","0.00010000",1686096000000,"0.00010000",1686084120000
"ETHBTC","0.06974000","0.06969292","0.06973097","0",1686096000000,"0",1686084120000
"LQTYUSDT","1.10520017","1.10515607","1.11650187","0.00010000",1686096000000,"0.00010000",1686084120000
"LINAUSDT","0.01436000","0.01436188","0.01458022","0.00010000",1686096000000,"0.00010000",1686084120000
"ROSEUSDT","0.05393049","0.05399605","0.05436780","0.00007810",1686096000000,"0.00010000",1686084120000
"XRPBUSD","0.52351157","0.52361083","0.52770532","0.00004535",1686096000000,"0.00010000",1686084120000
"JOEUSDT","0.43475592","0.43519460","0.43813629","0.00010000",1686096000000,"0.00010000",1686084120000
"BCHUSDT","113.33000000","113.40002833","113.18710064","0.00006618",1686096000000,"0.00010000",1686084120000
"BNBBUSD","281.18527615","281.29240083","284.25950386","0",1686096000000,"0",1686084120000
"ADAUSDT","0.35332947","0.35360886","0.35516851","0.00006710",1686096000000,"0.00010000",1686084120000
"SKLUSDT","0.03154126","0.03160016","0.03189524","0.00002796",1686096000000,"0.00010000",1686084120000
"GTCUSDT","1.22018743","1.22124041","1.22426416","0.00010000",1686096000000,"0.00010000",1686084120000
"BNXUSDT","0.44540000","0.44519344","0.44867100","0.00010000",1686096000000,"0.00010000",1686084120000
"ZENUSDT","7.52562351","7.52783597","7.56538277","0.00010000",1686096000000,"0.00010000",1686084120000
"AGIXUSDT","0.26920000","0.26934277","0.27195291","-0.00000345",1686096000000,"0.00010000",1686084120000
"API3USDT","1.23571765","1.23725357","1.24471394","0.00010000",1686096000000,"0.00010000",1686084120000
"EGLDUSDT","36.75839663","36.78369637","36.98850113","0.00010000",1686096000000,"0.00010000",1686084120000
"C98USDT","0.18114920","0.18129544","0.18274372","0.00010000",1686096000000,"0.00010000",1686084120000
"JASMYUSDT","0.00449200","0.00449372","0.00452663","0.00010000",1686096000000,"0.00010000",1686084120000
"AAVEUSDT","61.83210611","61.87244840","62.37817789","0.00010000",1686096000000,"0.00010000",1686084120000
"ENSUSDT","9.47900000","9.48613759","9.54627604","0.00010000",1686096000000,"0.00010000",1686084120000
"GMTBUSD","0.24426095","0.24260137","0","0.00010000",1686096000000,"0.00010000",1686084120000
"1000SHIBUSDT","0.00814000","0.00814159","0.00818769","0.00010000",1686096000000,"0.00010000",1686084120000
"ICXUSDT","0.22730000","0.22752027","0.22806587","0.00010000",1686096000000,"0.00010000",1686084120000
"1000LUNCUSDT","0.09788000","0.09788197","0.09857821","0.00010000",1686096000000,"0.00010000",1686084120000
"TUSDT","0.02342000","0.02342751","0.02348807","0.00010000",1686096000000,"0.00010000",1686084120000
"KSMUSDT","26.88699241","26.92251134","27.02993572","0.00010000",1686096000000,"0.00010000",1686084120000
"IOSTUSDT","0.00890499","0.00891348","0.00894253","0.00010000",1686096000000,"0.00010000",1686084121000
"LUNA2USDT","0.79976369","0.79985243","0.80725231","0.00010000",1686096000000,"0.00010000",1686084121000
"MTLUSDT","1.59880000","1.60730022","1.61333709","-0.00361219",1686096000000,"0.00010000",1686084121000
"IDEXUSDT","0.06956465","0.06961545","0.07061881","0.00010000",1686096000000,"0.00010000",1686084121000
"ADABUSD","0.35360000","0.35377117","0.35534821","0.00003444",1686096000000,"0.00010000",1686084121000
"VETUSDT","0.01886686","0.01889024","0.01898229","0.00009750",1686096000000,"0.00010000",1686084121000
"FTMUSDT","0.30177699","0.30176454","0.30509094","0.00010000",1686096000000,"0.00010000",1686084121000
"UMAUSDT","1.79395741","1.79493728","1.80264344","0.00010000",1686096000000,"0.00010000",1686084121000
"FILUSDT","4.38343200","4.38650088","4.41043792","0.00006504",1686096000000,"0.00010000",1686084121000
"FLOWUSDT","0.67042982","0.67120411","0.67528343","0.00010000",1686096000000,"0.00010000",1686084121000
"ANTUSDT","3.51134904","3.51519925","3.51455845","0.00010000",1686096000000,"0.00010000",1686084121000
"WAVESUSDT","1.61890937","1.62067117","1.62911155","0.00010000",1686096000000,"0.00010000",1686084121000
"BTCBUSD","26941.90000000","26943.70367505","27061.46160375","0.00010000",1686096000000,"0.00010000",1686084121000
"FXSUSDT","6.29975720","6.30315131","6.34310263","0.00010000",1686096000000,"0.00010000",1686084121000
"AUDIOUSDT","0.21989528","0.22014302","0.22110545","0.00010000",1686096000000,"0.00010000",1686084121000
"RVNUSDT","0.01950000","0.01951766","0.01961637","0.00010000",1686096000000,"0.00010000",1686084121000
"ICPUSDT","4.39611251","4.40256624","4.43854467","0.00000824",1686096000000,"0.00010000",1686084121000
"PHBBUSD","0.77283202","0.76429479","0","0.00010000",1686096000000,"0.00010000",1686084121000
"RADUSDT","1.68100000","1.68248227","1.69911702","0.00010000",1686096000000,"0.00010000",1686084121000
"SNXUSDT","2.28171863","2.28296294","2.30818113","0.00010000",1686096000000,"0.00010000",1686084121000
"EOSUSDT","0.89535491","0.89531799","0.88812376","0.00010000",1686096000000,"0.00010000",1686084121000
"NEOUSDT","9.58212198","9.58743151","9.64792212","0.00010000",1686096000000,"0.00010000",1686084121000
"TLMUSDT","0.01390317","0.01391074","0.01396495","0.00010000",1686096000000,"0.00010000",1686084121000
"GMXUSDT","53.95287679","53.95880135","54.16829073","0.00010000",1686096000000,"0.00010000",1686084121000
"RDNTUSDT","0.30080000","0.30097592","0.29899182","0.00010000",1686096000000,"0.00010000",1686084121000
"BLUEBIRDUSDT","7.53700000","7.53816319","7.60335424","0.00010000",1686096000000,"0.00010000",1686084121000
"NKNUSDT","0.11391885","0.11396129","0.11539247","0.00010000",1686096000000,"0.00010000",1686084121000
"HFTUSDT","0.43216834","0.43234119","0.43471762","0.00010000",1686096000000,"0.00010000",1686084121000
"BLURUSDT","0.46030000","0.46044068","0.46650082","0.00010000",1686096000000,"0.00010000",1686084121000
"REEFUSDT","0.00202870","0.00203111","0.00203932","0.00010000",1686096000000,"0.00010000",1686084121000
"OPUSDT","1.46453188","1.46406336","1.48169383","0.00010000",1686096000000,"0.00010000",1686084121000
"WOOUSDT","0.21961477","0.21974650","0.22163479","0.00010000",1686096000000,"0.00010000",1686084121000
"APEUSDT","3.16777965","3.17175445","3.18568196","-0.00023480",1686096000000,"0.00010000",1686084121000
"LRCUSDT","0.26090000","0.26111339","0.26305294","0.00001942",1686096000000,"0.00010000",1686084121000
"DYDXUSDT","2.10796892","2.10889094","2.14401774","0.00010000",1686096000000,"0.00010000",1686084121000
"BELUSDT","0.70528476","0.70607613","0.71574393","0.00006818",1686096000000,"0.00010000",1686084121000
"GALAUSDT","0.02750723","0.02751110","0.02779804","0.00010000",1686096000000,"0.00010000",1686084121000
"CTKUSDT","0.69898155","0.69895272","0.70271288","0.00005954",1686096000000,"0.00010000",1686084121000
"ENJUSDT","0.32240000","0.32273614","0.32460795","0.00010000",1686096000000,"0.00010000",1686084121000
"RENUSDT","0.08265424","0.08271073","0.08391295","-0.00019979",1686096000000,"0.00010000",1686084121000
"IMXUSDT","0.74450000","0.74545974","0.75387113","0.00009911",1686096000000,"0.00010000",1686084121000
"MANAUSDT","0.46200000","0.46228896","0.46660258","0.00010000",1686096000000,"0.00010000",1686084121000
"MATICBUSD","0.81762497","0.81792334","0.82575046","0.00010000",1686096000000,"0.00010000",1686084121000
"NEARBUSD","1.53361197","1.52537292","0","0.00010000",1686096000000,"0.00010000",1686084121000
"RUNEUSDT","1.11400000","1.11481006","1.12168979","0.00010000",1686096000000,"0.00010000",1686084121000
"DEFIUSDT","489.50000000","489.49424727","492.85750519","0.00010000",1686096000000,"0.00010000",1686084121000
"BNBUSDT","281.02000000","281.17608665","284.12631118","0",1686096000000,"0",1686084121000
"BANDUSDT","1.31155238","1.31275954","1.32412683","0.00010000",1686096000000,"0.00010000",1686084121000
"COMBOUSDT","1.27116168","1.27098938","1.27463072","0.00010000",1686096000000,"0.00010000",1686084121000
"HOOKUSDT","1.32307369","1.32409096","1.33307277","0.00010000",1686096000000,"0.00010000",1686084121000
"AVAXUSDT","14.58100000","14.58010936","14.60090951","0.00010000",1686096000000,"0.00010000",1686084121000
