"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUIUSDT","0.81390000","0.81453196","0.79873368","0.00003702",1686067200000,"0.00010000",1686062520001
"LTCUSDT","88.39894021","88.44619866","88.04615634","0.00007040",1686067200000,"0.00010000",1686062520001
"HOTUSDT","0.00150778","0.00150898","0.00150099","0.00010000",1686067200000,"0.00010000",1686062520001
"SUSHIUSDT","0.75168559","0.75224428","0.74931061","-0.00013727",1686067200000,"0.00010000",1686062520001
"ARBUSDT","1.16263747","1.16346115","1.15903389","0.00005320",1686067200000,"0.00010000",1686062520001
"TRXBUSD","0.07809400","0.07812017","0.07829137","0.00005015",1686067200000,"0.00010000",1686062520001
"CHRUSDT","0.13786606","0.13800917","0.13745643","0.00007529",1686067200000,"0.00010000",1686062520001
"APEBUSD","3.16527499","3.22260961","0","0.00010000",1686067200000,"0.00010000",1686062520001
"ETCUSDT","17.21901815","17.22756238","17.17254096","0.00010000",1686067200000,"0.00010000",1686062520001
"ETHBTC","0.07067490","0.07063192","0.07062232","0",1686067200000,"0",1686062520001
"LQTYUSDT","1.06830000","1.07005347","1.06183453","0.00008454",1686067200000,"0.00010000",1686062520001
"ROSEUSDT","0.05390350","0.05398271","0.05402688","0.00009125",1686067200000,"0.00010000",1686062520001
"XRPBUSD","0.51200000","0.51230973","0.50949575","0.00009507",1686067200000,"0.00010000",1686062520001
"LINAUSDT","0.01419591","0.01420488","0.01420451","0.00010000",1686067200000,"0.00010000",1686062520001
"BCHUSDT","109.49333461","109.58994807","109.25156116","0.00007977",1686067200000,"0.00010000",1686062520001
"BNBBUSD","278.71770553","278.72705702","278.11268504","0",1686067200000,"0",1686062520001
"JOEUSDT","0.41882676","0.41901395","0.41778619","0.00010000",1686067200000,"0.00010000",1686062520001
"ADAUSDT","0.34930209","0.34953484","0.34672056","0.00010000",1686067200000,"0.00010000",1686062520001
"SKLUSDT","0.03018107","0.03026585","0.03011796","0.00006817",1686067200000,"0.00010000",1686062520001
"GTCUSDT","1.18524680","1.18618516","1.17109637","0.00010000",1686067200000,"0.00010000",1686062520001
"BNXUSDT","0.43227264","0.43223204","0.42748612","0.00010000",1686067200000,"0.00010000",1686062520001
"ZENUSDT","7.31311109","7.31754352","7.28075201","0.00010000",1686067200000,"0.00010000",1686062520001
"AGIXUSDT","0.26411600","0.26426417","0.26340932","0.00010000",1686067200000,"0.00010000",1686062520001
"API3USDT","1.15827407","1.15969467","1.14972113","0.00010000",1686067200000,"0.00010000",1686062520001
"EGLDUSDT","36.25130970","36.27446020","36.25319997","0.00010000",1686067200000,"0.00010000",1686062520001
"C98USDT","0.17760000","0.17764278","0.17654724","0.00010000",1686067200000,"0.00010000",1686062520001
"JASMYUSDT","0.00441931","0.00442337","0.00440132","0.00006376",1686067200000,"0.00010000",1686062520001
"AAVEUSDT","60.73143852","60.77309478","60.54965254","0.00010000",1686067200000,"0.00010000",1686062520001
"ENSUSDT","9.32490578","9.33534591","9.31115557","0.00010000",1686067200000,"0.00010000",1686062520001
"1000SHIBUSDT","0.00807500","0.00807796","0.00804902","0.00010000",1686067200000,"0.00010000",1686062520001
"1000LUNCUSDT","0.08766000","0.08772185","0.08736968","0.00003726",1686067200000,"0.00010000",1686062520001
"GMTBUSD","0.23745947","0.23884646","0","0.00010000",1686067200000,"0.00010000",1686062520001
"ICXUSDT","0.22260000","0.22269565","0.22089113","0.00009667",1686067200000,"0.00010000",1686062520001
"TUSDT","0.02293404","0.02293367","0.02283627","0.00010000",1686067200000,"0.00010000",1686062520001
"KSMUSDT","26.58501360","26.60569872","26.42770284","-0.00002982",1686067200000,"0.00010000",1686062520001
"IOSTUSDT","0.00876176","0.00876983","0.00873521","0.00010000",1686067200000,"0.00010000",1686062520001
"MTLUSDT","1.51752968","1.52016776","1.52458023","-0.00310775",1686067200000,"0.00010000",1686062521000
"IDEXUSDT","0.06775000","0.06779800","0.06754099","0.00010000",1686067200000,"0.00010000",1686062521000
"LUNA2USDT","0.77970037","0.78018662","0.77339075","0.00010000",1686067200000,"0.00010000",1686062521000
"ADABUSD","0.34940000","0.34970799","0.34693850","0.00002515",1686067200000,"0.00010000",1686062521000
"FTMUSDT","0.29718167","0.29738033","0.29572842","0.00009920",1686067200000,"0.00010000",1686062521000
"VETUSDT","0.01849524","0.01850995","0.01847018","0.00010000",1686067200000,"0.00010000",1686062521000
"UMAUSDT","1.77520383","1.77562864","1.76846090","0.00010000",1686067200000,"0.00010000",1686062521000
"FILUSDT","4.28838629","4.29196451","4.27873468","0.00007451",1686067200000,"0.00010000",1686062521000
"FLOWUSDT","0.65902140","0.65966835","0.65601971","0.00010000",1686067200000,"0.00010000",1686062521000
"WAVESUSDT","1.58416917","1.58547927","1.58135040","0.00010000",1686067200000,"0.00010000",1686062521000
"ANTUSDT","3.42740591","3.42941731","3.41913302","0.00009250",1686067200000,"0.00010000",1686062521000
"BTCBUSD","25995.30000000","26006.69829406","25873.12494850","0.00009641",1686067200000,"0.00010000",1686062521000
"AUDIOUSDT","0.21772867","0.21798876","0.21660681","0.00010000",1686067200000,"0.00010000",1686062521000
