"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUSHIUSDT","0.75020000","0.75089463","0.75078889","-0.00023430",1686067200000,"0.00010000",1686044521013
"ARBUSDT","1.13890000","1.13934448","1.13623594","0.00006988",1686067200000,"0.00010000",1686044521013
"TRXBUSD","0.07900101","0.07902400","0.07897020","-0.00011001",1686067200000,"0.00010000",1686044521013
"CHRUSDT","0.13755495","0.13761383","0.13800120","-0.00003231",1686067200000,"0.00010000",1686044522002
"HOTUSDT","0.00150500","0.00150490","0.00149991","0.00010000",1686067200000,"0.00010000",1686044522002
"SUIUSDT","0.80503580","0.80548558","0.80156207","0.00001332",1686067200000,"0.00010000",1686044522002
"LTCUSDT","87.68000000","87.72456618","87.61277166","0.00007545",1686067200000,"0.00010000",1686044522002
"ETCUSDT","17.10900000","17.11265214","17.09588165","0.00005784",1686067200000,"0.00010000",1686044522002
"APEBUSD","3.03210019","3.07141450","0","0.00010000",1686067200000,"0.00010000",1686044522002
"ETHBTC","0.07056000","0.07053488","0.07062398","0",1686067200000,"0",1686044522002
"LQTYUSDT","1.06080000","1.06233538","1.06454856","0.00010000",1686067200000,"0.00010000",1686044522002
"LINAUSDT","0.01431186","0.01431074","0.01415934","0.00010000",1686067200000,"0.00010000",1686044522002
"ROSEUSDT","0.05349893","0.05355269","0.05268905","0.00004799",1686067200000,"0.00010000",1686044522002
"XRPBUSD","0.50910000","0.50943498","0.50923960","0.00000350",1686067200000,"0.00010000",1686044522002
"JOEUSDT","0.41880000","0.41896691","0.42000985","0.00010000",1686067200000,"0.00010000",1686044522002
"BCHUSDT","109.23000000","109.26965319","109.28704402","0.00002092",1686067200000,"0.00010000",1686044522002
"BNBBUSD","278.96968193","278.91997984","277.71985233","0",1686067200000,"0",1686044522002
"ADAUSDT","0.35360000","0.35375751","0.35259931","0.00007017",1686067200000,"0.00010000",1686044522002
"SKLUSDT","0.03047055","0.03044498","0.03032924","-0.00008075",1686067200000,"0.00010000",1686044522002
"GTCUSDT","1.16080705","1.16101297","1.15967500","-0.00017277",1686067200000,"0.00010000",1686044522002
"BNXUSDT","0.42814046","0.42810675","0.42717046","0.00003678",1686067200000,"0.00010000",1686044522002
"ZENUSDT","7.22138298","7.21676053","7.20614222","0.00010000",1686067200000,"0.00010000",1686044522002
"AGIXUSDT","0.26250000","0.26257611","0.26060017","0.00010000",1686067200000,"0.00010000",1686044522002
"API3USDT","1.13900000","1.13899904","1.13730162","0.00006295",1686067200000,"0.00010000",1686044522002
"EGLDUSDT","36.55182680","36.55871702","36.46297130","0.00010000",1686067200000,"0.00010000",1686044522002
"C98USDT","0.17696596","0.17697360","0.17651407","0.00010000",1686067200000,"0.00010000",1686044522002
"JASMYUSDT","0.00431500","0.00431738","0.00430065","0.00004094",1686067200000,"0.00010000",1686044522002
"AAVEUSDT","60.51000000","60.50562727","60.37797547","0.00010000",1686067200000,"0.00010000",1686044522002
"ENSUSDT","9.22011837","9.22942203","9.21992983","0.00010000",1686067200000,"0.00010000",1686044522002
"GMTBUSD","0.23682080","0.23730367","0","0.00010000",1686067200000,"0.00010000",1686044522002
"1000SHIBUSDT","0.00802731","0.00802840","0.00802383","0.00010000",1686067200000,"0.00010000",1686044522002
"1000LUNCUSDT","0.08789000","0.08792365","0.08813809","0.00010000",1686067200000,"0.00010000",1686044522002
"ICXUSDT","0.22001750","0.22002780","0.21967747","0.00004496",1686067200000,"0.00010000",1686044522002
"TUSDT","0.02281454","0.02281533","0.02275784","0.00010000",1686067200000,"0.00010000",1686044522002
"KSMUSDT","26.14413791","26.16721295","26.23464777","0.00002414",1686067200000,"0.00010000",1686044522002
"IOSTUSDT","0.00870621","0.00870516","0.00867470","0.00010000",1686067200000,"0.00010000",1686044522002
"LUNA2USDT","0.77427871","0.77425453","0.77287090","0.00010000",1686067200000,"0.00010000",1686044522002
"MTLUSDT","1.52003718","1.52802790","1.51127956","-0.00286455",1686067200000,"0.00010000",1686044522002
"IDEXUSDT","0.06728000","0.06728078","0.06690874","0.00010000",1686067200000,"0.00010000",1686044522002
"ADABUSD","0.35371030","0.35399829","0.35280633","-0.00011340",1686067200000,"0.00010000",1686044522002
"FTMUSDT","0.29265053","0.29281481","0.29190350","-0.00007335",1686067200000,"0.00010000",1686044522002
