"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUIUSDT","0.77111627","0.77151164","0.77074864","0.00003497",1686067200000,"0.00010000",1686058920005
"SUSHIUSDT","0.73710000","0.73719352","0.73901737","-0.00020663",1686067200000,"0.00010000",1686058920005
"LTCUSDT","86.69439915","86.73214882","86.38479426","0.00007232",1686067200000,"0.00010000",1686058920005
"HOTUSDT","0.00147500","0.00147575","0.00147748","0.00010000",1686067200000,"0.00010000",1686058920005
"ARBUSDT","1.12410000","1.12450188","1.11997434","0.00001269",1686067200000,"0.00010000",1686058920005
"CHRUSDT","0.13510351","0.13518924","0.13463858","0.00005720",1686067200000,"0.00010000",1686058920005
"TRXBUSD","0.07821200","0.07823548","0.07837409","-0.00003505",1686067200000,"0.00010000",1686058920005
"ETCUSDT","16.97700000","16.97887104","16.98493452","0.00009007",1686067200000,"0.00010000",1686058920005
"APEBUSD","3.09133540","3.05583724","0","0.00010000",1686067200000,"0.00010000",1686058920005
"ETHBTC","0.07082000","0.07079548","0.07075444","0",1686067200000,"0",1686058920005
"LQTYUSDT","1.03662326","1.03659346","1.03299397","0.00004373",1686067200000,"0.00010000",1686058920005
"LINAUSDT","0.01386419","0.01386334","0.01391886","0.00010000",1686067200000,"0.00010000",1686058920005
"ROSEUSDT","0.05285561","0.05285566","0.05316377","0.00006164",1686067200000,"0.00010000",1686058920005
"XRPBUSD","0.50140000","0.50150556","0.50066450","0.00008369",1686067200000,"0.00010000",1686058920005
"JOEUSDT","0.40937549","0.40936372","0.41148708","0.00010000",1686067200000,"0.00010000",1686058920005
"BCHUSDT","108.02786159","108.02987637","107.92969845","0.00007368",1686067200000,"0.00010000",1686058920005
"BNBBUSD","274.05008771","274.05008771","274.90240204","0",1686067200000,"0",1686058920005
"ADAUSDT","0.34065437","0.34065162","0.34431237","0.00010000",1686067200000,"0.00010000",1686058920005
"SKLUSDT","0.02942291","0.02942299","0.02965686","0.00010000",1686067200000,"0.00010000",1686058920005
