"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUSHIUSDT","0.76710000","0.76716820","0.76860010","-0.00023376",1686096000000,"0.00010000",1686094920021
"SUIUSDT","0.83093104","0.83135116","0.83393314","0.00010000",1686096000000,"0.00010000",1686094920021
"LTCUSDT","90.77000000","90.79779201","90.88417781","0.00010000",1686096000000,"0.00010000",1686094920021
"HOTUSDT","0.00152612","0.00152775","0.00153081","0.00010000",1686096000000,"0.00010000",1686094920021
"ARBUSDT","1.18090000","1.18167434","1.18408853","0.00001406",1686096000000,"0.00010000",1686094920021
"TRXBUSD","0.07807300","0.07813895","0.07818115","0.00010000",1686096000000,"0.00010000",1686094920021
"CHRUSDT","0.14451241","0.14458722","0.14555987","0.00010000",1686096000000,"0.00010000",1686094920021
"ETCUSDT","17.58672415","17.59225381","17.62334738","0.00010000",1686096000000,"0.00010000",1686094920021
"APEBUSD","3.14824476","3.12918504","0","0.00010000",1686096000000,"0.00010000",1686094920021
"ETHBTC","0.06919000","0.06916619","0.06929740","0",1686096000000,"0",1686094920021
"LQTYUSDT","1.10730470","1.10730068","1.10904762","0.00010000",1686096000000,"0.00010000",1686094920021
"LINAUSDT","0.01457780","0.01457775","0.01463455","0.00010000",1686096000000,"0.00010000",1686094920021
"ROSEUSDT","0.05395000","0.05398804","0.05405640","0.00008159",1686096000000,"0.00010000",1686094920021
"XRPBUSD","0.52930000","0.52944338","0.53061815","0.00008344",1686096000000,"0.00010000",1686094920021
"JOEUSDT","0.43530000","0.43585369","0.43624016","0.00010000",1686096000000,"0.00010000",1686094920021
"BCHUSDT","114.64000000","114.75279883","113.59362844","0.00004826",1686096000000,"0.00010000",1686094920021
"BNBBUSD","281.43000000","281.42010330","281.83310917","0",1686096000000,"0",1686094920021
"ADAUSDT","0.35315677","0.35338039","0.35359867","0.00004737",1686096000000,"0.00010000",1686094920021
"SKLUSDT","0.03168933","0.03171401","0.03169195","0.00010000",1686096000000,"0.00010000",1686094920021
"BNXUSDT","0.44599078","0.44595368","0.44632498","0.00010000",1686096000000,"0.00010000",1686094920021
"GTCUSDT","1.21300000","1.21473406","1.21677162","-0.00005071",1686096000000,"0.00010000",1686094920021
"ZENUSDT","7.55548714","7.56126556","7.56521329","0.00010000",1686096000000,"0.00010000",1686094920021
