"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"HOTUSDT","0.00130227","0.00130273","0.00130311","0.00009526",1687248000000,"0.00010000",1687247341000
"SUSHIUSDT","0.59697867","0.59730775","0.59779950","0.00008431",1687248000000,"0.00010000",1687247341000
"SUIUSDT","0.77986598","0.78044555","0.78261670","0.00001533",1687248000000,"0.00010000",1687247341000
"LTCUSDT","77.08853882","77.13747537","77.05653148","0.00006986",1687248000000,"0.00010000",1687247341000
"ARBUSDT","1.00711071","1.00791942","1.00887892","-0.00002910",1687248000000,"0.00010000",1687247341000
"TRXBUSD","0.06892098","0.06896215","0.06902967","-0.00023692",1687248000000,"0.00010000",1687247341000
"CHRUSDT","0.11933770","0.11940615","0.11933634","0.00010000",1687248000000,"0.00010000",1687247341000
"ETCUSDT","15.26900000","15.27437477","15.26738564","0.00003936",1687248000000,"0.00010000",1687247341000
"APEBUSD","2.02992342","2.04034027","0","0.00010000",1687248000000,"0.00010000",1687247341000
"ETHBTC","0.06450925","0.06449913","0.06451507","0",1687248000000,"0",1687247341000
"LQTYUSDT","0.84081480","0.84131569","0.84151207","0.00010000",1687248000000,"0.00010000",1687247341000
"LINAUSDT","0.01320000","0.01322108","0.01311631","-0.00056351",1687248000000,"0.00010000",1687247341000
"ROSEUSDT","0.04681000","0.04684761","0.04675697","0.00006862",1687248000000,"0.00010000",1687247341000
"XRPBUSD","0.48707972","0.48724420","0.48572235","0.00010000",1687248000000,"0.00010000",1687247341000
"JOEUSDT","0.32865275","0.32902550","0.32965160","0.00005297",1687248000000,"0.00010000",1687247341000
"BCHUSDT","106.15280611","106.21587678","106.07873982","0.00010000",1687248000000,"0.00010000",1687247341000
"BNBBUSD","241.41759372","241.33909794","241.18158948","0",1687248000000,"0",1687247341000
"ADAUSDT","0.25860000","0.25872494","0.25902884","-0.00004997",1687248000000,"0.00010000",1687247341000
"SKLUSDT","0.02410593","0.02411558","0.02405250","-0.00019635",1687248000000,"0.00010000",1687247341000
"GTCUSDT","0.96114930","0.96115963","0.95981482","0.00010000",1687248000000,"0.00010000",1687247341000
"BNXUSDT","0.27950000","0.27901098","0.27842909","0.00010000",1687248000000,"0.00010000",1687247341000
"ZENUSDT","6.46472264","6.46889535","6.45756601","-0.00019801",1687248000000,"0.00010000",1687247341000
"AGIXUSDT","0.21500000","0.21510436","0.21422973","0.00010000",1687248000000,"0.00010000",1687247341000
"API3USDT","0.94200000","0.94302306","0.94347214","0.00009629",1687248000000,"0.00010000",1687247341000
"EGLDUSDT","30.15822683","30.17840292","30.15301919","0.00010000",1687248000000,"0.00010000",1687247341000
"C98USDT","0.14524337","0.14540187","0.14517334","0.00006379",1687248000000,"0.00010000",1687247341000
"JASMYUSDT","0.00387560","0.00388018","0.00389622","-0.00012777",1687248000000,"0.00010000",1687247341000
"AAVEUSDT","51.56866623","51.60058012","51.58872727","0.00008010",1687248000000,"0.00010000",1687247341000
"ENSUSDT","7.90406340","7.91337948","7.91491926","0.00008485",1687248000000,"0.00010000",1687247341000
"GMTBUSD","0.19992897","0.20035580","0","0.00010000",1687248000000,"0.00010000",1687247341000
"1000SHIBUSDT","0.00717100","0.00717352","0.00717661","-0.00002064",1687248000000,"0.00010000",1687247341000
"1000LUNCUSDT","0.09021268","0.09026341","0.09020858","0.00008210",1687248000000,"0.00010000",1687247341000
"TUSDT","0.01853860","0.01854550","0.01844593","0.00008349",1687248000000,"0.00010000",1687247341000
"ICXUSDT","0.19210000","0.19223803","0.19236315","-0.00005984",1687248000000,"0.00010000",1687247341000
"KSMUSDT","23.10807347","23.11698744","23.05600767","0.00010000",1687248000000,"0.00010000",1687247341000
"IOSTUSDT","0.00742203","0.00743195","0.00742959","-0.00013554",1687248000000,"0.00010000",1687247341000
"LUNA2USDT","0.58116443","0.58159270","0.58249519","0.00010000",1687248000000,"0.00010000",1687247341000
"MTLUSDT","1.23398797","1.23444529","1.23034826","0.00010000",1687248000000,"0.00010000",1687247341000
"IDEXUSDT","0.05304121","0.05308643","0.05283975","0.00010000",1687248000000,"0.00010000",1687247341000
"ADABUSD","0.25850000","0.25862951","0.25896403","0.00009041",1687248000000,"0.00010000",1687247341000
"FTMUSDT","0.26216557","0.26230809","0.26200007","-0.00000154",1687248000000,"0.00010000",1687247341000
"VETUSDT","0.01498140","0.01499051","0.01498778","0.00010000",1687248000000,"0.00010000",1687247341000
"UMAUSDT","1.50911372","1.50911027","1.50649466","0.00010000",1687248000000,"0.00010000",1687247341000
"FILUSDT","3.69551973","3.69773704","3.69974754","0.00008539",1687248000000,"0.00010000",1687247341000
"FLOWUSDT","0.45127722","0.45200174","0.45013655","0.00010000",1687248000000,"0.00010000",1687247341000
"WAVESUSDT","1.39570951","1.39715931","1.39653287","0.00010000",1687248000000,"0.00010000",1687247341000
"ANTUSDT","4.07000000","4.07363616","4.13046145","-0.00061979",1687248000000,"0.00010000",1687247341000
"FXSUSDT","5.64100000","5.64428672","5.66367698","-0.00027973",1687248000000,"0.00010000",1687247341000
"AUDIOUSDT","0.16910000","0.16921682","0.16936961","-0.00024440",1687248000000,"0.00010000",1687247341000
"BTCBUSD","26814.10000000","26821.48596023","26803.24579250","0.00007568",1687248000000,"0.00010000",1687247341000
"RVNUSDT","0.01708749","0.01709887","0.01703066","0.00010000",1687248000000,"0.00010000",1687247341000
"ICPUSDT","4.00200000","4.00593409","3.98612147","0.00010000",1687248000000,"0.00010000",1687247341000
"PHBBUSD","0.61672452","0.61723523","0","0.00010000",1687248000000,"0.00010000",1687247341000
"RADUSDT","1.72457235","1.72341722","1.71754220","0.00010000",1687248000000,"0.00010000",1687247341000
"SNXUSDT","1.80961810","1.81138005","1.80980207","-0.00035143",1687248000000,"0.00010000",1687247342000
"EOSUSDT","0.61920664","0.62008960","0.61905359","0.00010000",1687248000000,"0.00010000",1687247342000
"NEOUSDT","7.75566202","7.75954795","7.75486180","0.00010000",1687248000000,"0.00010000",1687247342000
