"symbol","idx","open_time","open","high","low","close","volume","close_time","quote_asset_volume","number_of_trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume"
"DEFIUSDT","DEFIUSDT#1686279660000",1686279660000,"460.2","460.4","459.9","460.4","0.553",1686279719999,"254.5692",15,"0.552","254.1093"
"DEFIUSDT","DEFIUSDT#1686279720000",1686279720000,"460.4","460.4","459.8","460.0","1.124",1686279779999,"517.0998",20,"0.166","76.3626"
"DEFIUSDT","DEFIUSDT#1686279780000",1686279780000,"460.0","460.1","459.8","459.9","0.686",1686279839999,"315.4933",15,"0.273","125.5840"
"DEFIUSDT","DEFIUSDT#1686279840000",1686279840000,"459.9","459.9","459.6","459.8","1.915",1686279899999,"880.3530",35,"0.563","258.8880"
"DEFIUSDT","DEFIUSDT#1686279900000",1686279900000,"459.8","460.1","459.5","459.5","12.134",1686279959999,"5579.5947",70,"7.784","3579.9663"
"DEFIUSDT","DEFIUSDT#1686279960000",1686279960000,"459.5","459.6","459.0","459.2","8.492",1686280019999,"3899.6250",62,"1.720","790.1102"
"DEFIUSDT","DEFIUSDT#1686280020000",1686280020000,"459.2","459.2","458.7","459.0","5.891",1686280079999,"2703.9305",51,"0.881","404.4314"
"DEFIUSDT","DEFIUSDT#1686280080000",1686280080000,"459.0","459.0","458.8","459.0","0.343",1686280139999,"157.4136",20,"0.343","157.4136"
"DEFIUSDT","DEFIUSDT#1686280140000",1686280140000,"459.1","459.2","459.1","459.2","0.568",1686280199999,"260.8013",3,"0.568","260.8013"
"DEFIUSDT","DEFIUSDT#1686280200000",1686280200000,"459.1","459.3","459.1","459.2","2.709",1686280259999,"1244.1000",11,"1.325","608.5698"
"DEFIUSDT","DEFIUSDT#1686280260000",1686280260000,"459.2","459.2","459.2","459.2","0.000",1686280319999,"0.0000",0,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686280320000",1686280320000,"459.2","459.2","459.2","459.2","0.000",1686280379999,"0.0000",0,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686280380000",1686280380000,"459.3","459.9","459.3","459.9","1.033",1686280439999,"474.7682",7,"0.936","430.1967"
"DEFIUSDT","DEFIUSDT#1686280440000",1686280440000,"460.0","460.1","460.0","460.1","1.000",1686280499999,"460.0404",3,"1.000","460.0404"
"DEFIUSDT","DEFIUSDT#1686280500000",1686280500000,"460.1","460.1","460.1","460.1","0.000",1686280559999,"0.0000",0,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686280560000",1686280560000,"460.1","460.1","460.1","460.1","0.000",1686280619999,"0.0000",0,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686280620000",1686280620000,"460.1","460.1","460.1","460.1","0.289",1686280679999,"132.9689",4,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686280680000",1686280680000,"459.9","459.9","459.9","459.9","0.175",1686280739999,"80.4825",2,"0.130","59.7870"
"DEFIUSDT","DEFIUSDT#1686280740000",1686280740000,"459.8","459.8","459.8","459.8","0.117",1686280799999,"53.7966",2,"0.117","53.7966"
"DEFIUSDT","DEFIUSDT#1686280800000",1686280800000,"459.9","460.3","459.9","460.1","5.069",1686280859999,"2332.2329",9,"5.069","2332.2329"
"DEFIUSDT","DEFIUSDT#1686280860000",1686280860000,"460.1","460.1","460.1","460.1","0.000",1686280919999,"0.0000",0,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686280920000",1686280920000,"460.1","460.1","460.1","460.1","0.000",1686280979999,"0.0000",0,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686280980000",1686280980000,"460.4","460.4","460.4","460.4","0.163",1686281039999,"75.0452",1,"0.163","75.0452"
"DEFIUSDT","DEFIUSDT#1686281040000",1686281040000,"460.5","460.5","460.5","460.5","0.347",1686281099999,"159.7935",2,"0.347","159.7935"
"DEFIUSDT","DEFIUSDT#1686281100000",1686281100000,"460.6","461.0","460.6","460.9","4.553",1686281159999,"2097.7745",19,"2.693","1240.5005"
"DEFIUSDT","DEFIUSDT#1686281160000",1686281160000,"460.9","460.9","460.9","460.9","0.000",1686281219999,"0.0000",0,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686281220000",1686281220000,"460.9","460.9","460.9","460.9","0.000",1686281279999,"0.0000",0,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686281280000",1686281280000,"460.9","460.9","460.9","460.9","0.000",1686281339999,"0.0000",0,"0.000","0.0000"
"DEFIUSDT","DEFIUSDT#1686281340000",1686281340000,"460.8","461.1","460.8","461.1","0.364",1686281399999,"167.8035",4,"0.123","56.6784"
"DEFIUSDT","DEFIUSDT#1686281400000",1686281400000,"460.9","460.9","460.7","460.9","0.669",1686281459999,"308.3379",4,"0.273","125.8257"
"DEFIUSDT","DEFIUSDT#1686281460000",1686281460000,"460.9","461.2","460.9","461.2","1.070",1686281519999,"493.4277",4,"1.070","493.4277"
"DEFIUSDT","DEFIUSDT#1686281520000",1686281520000,"461.2","461.2","461.2","461.2","0.523",1686281579999,"241.2076",1,"0.523","241.2076"
"DEFIUSDT","DEFIUSDT#1686281580000",1686281580000,"461.2","461.2","461.2","461.2","0.012",1686281639999,"5.5344",1,"0.012","5.5344"
"DEFIUSDT","DEFIUSDT#1686281640000",1686281640000,"461.4","461.4","461.2","461.2","2.699",1686281699999,"1245.1415",17,"0.167","77.0538"
