"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"HOTUSDT","0.00143200","0.00143245","0.00143927","0.00010000",1686297600000,"0.00010000",1686278940000
"SUIUSDT","0.71390000","0.71404830","0.71996807","0.00010000",1686297600000,"0.00010000",1686278940000
"SUSHIUSDT","0.73728970","0.73724284","0.74128326","-0.00001129",1686297600000,"0.00010000",1686278940000
"LTCUSDT","87.39000000","87.40715422","87.62225113","0.00009823",1686297600000,"0.00010000",1686278940000
"ARBUSDT","1.12320000","1.12364001","1.12591431","0.00004903",1686297600000,"0.00010000",1686278940000
"TRXBUSD","0.07714600","0.07722407","0.07732020","-0.00014305",1686297600000,"0.00010000",1686278940000
"CHRUSDT","0.13810000","0.13820094","0.13912140","0.00009342",1686297600000,"0.00010000",1686278940000
"ETCUSDT","16.81800000","16.82802310","16.87737904","0.00009106",1686297600000,"0.00010000",1686278940000
"APEBUSD","2.89550987","2.88662397","0","0.00010000",1686297600000,"0.00010000",1686278940000
"ETHBTC","0.06949903","0.06944363","0.06951468","0",1686297600000,"0",1686278940000
"LQTYUSDT","1.01150000","1.01242325","1.01602417","0.00010000",1686297600000,"0.00010000",1686278940000
"LINAUSDT","0.01246551","0.01246470","0.01244512","0.00010000",1686297600000,"0.00010000",1686278940000
"ROSEUSDT","0.04992000","0.04992990","0.05007109","0.00003927",1686297600000,"0.00010000",1686278940000
"XRPBUSD","0.52539642","0.52536238","0.52476171","0.00010000",1686297600000,"0.00010000",1686278940000
"JOEUSDT","0.40960000","0.40970046","0.41205248","-0.00003715",1686297600000,"0.00010000",1686278940000
"BCHUSDT","111.12876181","111.12868205","111.27597219","-0.00007438",1686297600000,"0.00010000",1686278940000
"BNBBUSD","259.08945842","259.06743005","260.22676279","0",1686297600000,"0",1686278940000
"ADAUSDT","0.31890494","0.31903233","0.32031316","0.00009868",1686297600000,"0.00010000",1686278940000
"SKLUSDT","0.02926000","0.02926198","0.02939668","0.00010000",1686297600000,"0.00010000",1686278940000
"GTCUSDT","1.10800000","1.10898873","1.11818216","0.00005388",1686297600000,"0.00010000",1686278940000
"BNXUSDT","0.40360000","0.40404678","0.40585533","0.00010000",1686297600000,"0.00010000",1686278940000
"ZENUSDT","7.14913084","7.14866766","7.18039652","0.00010000",1686297600000,"0.00010000",1686278940000
"AGIXUSDT","0.25173708","0.25172077","0.25331878","0.00010000",1686297600000,"0.00010000",1686278940000
"API3USDT","1.12215423","1.12208153","1.12677624","0.00010000",1686297600000,"0.00010000",1686278940000
"EGLDUSDT","34.71542123","34.71317211","34.86553373","0.00010000",1686297600000,"0.00010000",1686278940000
"C98USDT","0.16532765","0.16553043","0.16620820","0.00010000",1686297600000,"0.00010000",1686278940000
"JASMYUSDT","0.00399900","0.00399888","0.00402140","0.00010000",1686297600000,"0.00010000",1686278940000
"AAVEUSDT","59.32953876","59.33997571","59.59752897","0.00010000",1686297600000,"0.00010000",1686278940000
"ENSUSDT","8.95814182","8.95428623","8.97846733","0.00010000",1686297600000,"0.00010000",1686278940000
"GMTBUSD","0.22896271","0.22807318","0","0.00010000",1686297600000,"0.00010000",1686278940000
"1000SHIBUSDT","0.00790529","0.00790478","0.00791190","0.00010000",1686297600000,"0.00010000",1686278941000
"1000LUNCUSDT","0.09671142","0.09676976","0.09846411","0.00010000",1686297600000,"0.00010000",1686278941000
"ICXUSDT","0.21497439","0.21496046","0.21671084","0.00010000",1686297600000,"0.00010000",1686278941000
"TUSDT","0.02222927","0.02222605","0.02235544","0.00010000",1686297600000,"0.00010000",1686278941000
"KSMUSDT","25.69000000","25.70280497","25.86293187","0.00010000",1686297600000,"0.00010000",1686278941000
"IOSTUSDT","0.00848977","0.00848854","0.00852421","0.00010000",1686297600000,"0.00010000",1686278941000
"LUNA2USDT","0.75050000","0.75068094","0.75678602","0.00010000",1686297600000,"0.00010000",1686278941000
"MTLUSDT","1.14993202","1.15110945","1.15648713","-0.00102331",1686297600000,"0.00010000",1686278941000
"IDEXUSDT","0.06637000","0.06642406","0.06675302","0.00010000",1686297600000,"0.00010000",1686278941000
"FTMUSDT","0.29160000","0.29162132","0.29320831","0.00010000",1686297600000,"0.00010000",1686278941000
"ADABUSD","0.31914519","0.31912451","0.32042944","0.00010000",1686297600000,"0.00010000",1686278941000
"VETUSDT","0.01759000","0.01760150","0.01767903","0.00010000",1686297600000,"0.00010000",1686278941000
"UMAUSDT","1.72423443","1.72651046","1.73655936","-0.00004685",1686297600000,"0.00010000",1686278941000
"FILUSDT","4.03500000","4.03602983","4.06000110","0.00009867",1686297600000,"0.00010000",1686278941000
"FLOWUSDT","0.61509852","0.61505868","0.61871541","0.00010000",1686297600000,"0.00010000",1686278941000
"WAVESUSDT","1.55942185","1.55925714","1.56620218","0.00010000",1686297600000,"0.00010000",1686278941000
"FXSUSDT","5.89100000","5.89335569","5.90320188","-0.00038484",1686297600000,"0.00010000",1686278941000
"ANTUSDT","3.33369916","3.33358403","3.34157141","0.00005803",1686297600000,"0.00010000",1686278941000
"BTCBUSD","26403.10535936","26415.86488419","26460.61482126","0.00010000",1686297600000,"0.00010000",1686278941000
"AUDIOUSDT","0.19956663","0.19959084","0.20107942","0.00010000",1686297600000,"0.00010000",1686278941000
"RVNUSDT","0.01853000","0.01855685","0.01862670","0.00010000",1686297600000,"0.00010000",1686278941000
"ICPUSDT","4.12800000","4.12917979","4.15419963","0.00001902",1686297600000,"0.00010000",1686278941000
"PHBBUSD","0.72478439","0.71647943","0","0.00010000",1686297600000,"0.00010000",1686278941000
"RADUSDT","1.82846953","1.82835107","1.83999215","0.00006095",1686297600000,"0.00010000",1686278941000
"SNXUSDT","2.04000000","2.04030472","2.05142583","-0.00002988",1686297600000,"0.00010000",1686278941000
"EOSUSDT","0.88500000","0.88570690","0.88977761","0.00010000",1686297600000,"0.00010000",1686278941000
"NEOUSDT","8.99782626","8.99724334","9.02956223","0.00010000",1686297600000,"0.00010000",1686278941000
"TLMUSDT","0.01254295","0.01254091","0.01260838","0.00010000",1686297600000,"0.00010000",1686278941000
"GMXUSDT","50.59435177","50.59107406","50.82704973","0.00010000",1686297600000,"0.00010000",1686278941000
"RDNTUSDT","0.28990000","0.29002667","0.29153978","-0.00000130",1686297600000,"0.00010000",1686278941000
"BLUEBIRDUSDT","7.05300000","7.05446576","7.07907130","0.00010000",1686297600000,"0.00010000",1686278941000
"NKNUSDT","0.10510863","0.10510182","0.10612617","0.00010000",1686297600000,"0.00010000",1686278941000
"HFTUSDT","0.40215290","0.40250933","0.40440724","0.00010000",1686297600000,"0.00010000",1686278941000
"OPUSDT","1.35750000","1.35784381","1.36284451","0.00010000",1686297600000,"0.00010000",1686278941000
"BLURUSDT","0.41460000","0.41463720","0.41824448","-0.00019075",1686297600000,"0.00010000",1686278941000
"REEFUSDT","0.00181300","0.00181356","0.00182546","0.00010000",1686297600000,"0.00010000",1686278941000
"WOOUSDT","0.21267000","0.21276744","0.21423865","0.00010000",1686297600000,"0.00010000",1686278941000
"APEUSDT","2.88319646","2.88582043","2.89458125","-0.00016827",1686297600000,"0.00010000",1686278941000
"DYDXUSDT","1.93870062","1.93866647","1.95128495","0.00001479",1686297600000,"0.00010000",1686278941000
"LRCUSDT","0.24290000","0.24290111","0.24406410","0.00010000",1686297600000,"0.00010000",1686278941000
"BELUSDT","0.64440000","0.64455864","0.64692129","-0.00003584",1686297600000,"0.00010000",1686278941000
"GALAUSDT","0.02577000","0.02578520","0.02589656","-0.00007161",1686297600000,"0.00010000",1686278941000
"CTKUSDT","0.68940000","0.68967819","0.69066765","0.00010000",1686297600000,"0.00010000",1686278941000
"ENJUSDT","0.29560000","0.29579377","0.29758804","0.00008305",1686297600000,"0.00010000",1686278941000
"RENUSDT","0.07555000","0.07563683","0.07607077","-0.00020724",1686297600000,"0.00010000",1686278941000
"IMXUSDT","0.72214898","0.72211319","0.72697681","0.00002169",1686297600000,"0.00010000",1686278941000
"MANAUSDT","0.41134690","0.41132304","0.41364437","0.00006394",1686297600000,"0.00010000",1686278941000
"MATICBUSD","0.77790152","0.77808970","0.78137155","0.00010000",1686297600000,"0.00010000",1686278941000
"NEARBUSD","1.40782049","1.39927739","0","0.00010000",1686297600000,"0.00010000",1686278941000
"RUNEUSDT","1.07058034","1.07204385","1.07512076","0.00010000",1686297600000,"0.00010000",1686278941000
"DEFIUSDT","459.29832338","459.26856820","461.10503919","0.00010000",1686297600000,"0.00010000",1686278941000
"BNBUSDT","258.94052669","258.94669214","260.13556033","0",1686297600000,"0",1686278941000
"BANDUSDT","1.22960000","1.22971779","1.23291009","0.00003093",1686297600000,"0.00010000",1686278941000
"HOOKUSDT","1.20324533","1.20359403","1.21437918","0.00010000",1686297600000,"0.00010000",1686278941000
"COMBOUSDT","1.11700000","1.11703894","1.12820988","0.00010000",1686297600000,"0.00010000",1686278942000
"AVAXUSDT","13.78000000","13.78126522","13.84144960","0.00007905",1686297600000,"0.00010000",1686278942000
"INJUSDT","6.90800000","6.91207424","6.95742150","-0.00046797",1686297600000,"0.00010000",1686278942000
"CRVUSDT","0.75350698","0.75431392","0.75734848","0.00010000",1686297600000,"0.00010000",1686278942000
"EDUUSDT","0.92080000","0.92093709","0.93027543","0.00008073",1686297600000,"0.00010000",1686278942000
"SANDBUSD","0.47813056","0.47364126","0","0.00010000",1686297600000,"0.00010000",1686278942000
