"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"LTCUSDT","89.68719672","89.70756474","89.42707456","0.00010000",1687680000000,"0.00010000",1687661340000
"HOTUSDT","0.00142872","0.00142906","0.00142212","0.00010000",1687680000000,"0.00010000",1687661340000
"SUIUSDT","0.75356343","0.75367876","0.75214436","-0.00007896",1687680000000,"0.00010000",1687661340000
"SUSHIUSDT","0.69533935","0.69537379","0.68507688","0.00010000",1687680000000,"0.00010000",1687661340000
"ARBUSDT","1.09489544","1.09532576","1.08847768","0.00008665",1687680000000,"0.00010000",1687661340000
"TRXBUSD","0.07286200","0.07289272","0.07296553","-0.00014025",1687680000000,"0.00010000",1687661340000
"CHRUSDT","0.13545463","0.13549437","0.13500554","0.00010000",1687680000000,"0.00010000",1687661340000
"ETCUSDT","18.93876246","18.94185395","19.00084970","0.00010000",1687680000000,"0.00010000",1687661340000
"APEBUSD","2.21376301","2.22684526","0","0.00010000",1687680000000,"0.00010000",1687661340000
"ETHBTC","0.06152000","0.06148722","0.06137365","0.00020289",1687680000000,"0",1687661340000
"LQTYUSDT","0.94505913","0.94437866","0.93953227","0.00010000",1687680000000,"0.00010000",1687661340000
"LINAUSDT","0.01371000","0.01371169","0.01362404","-0.00006652",1687680000000,"0.00010000",1687661340000
"ROSEUSDT","0.05065799","0.05071796","0.05071107","0.00010000",1687680000000,"0.00010000",1687661340000
"XRPBUSD","0.48860000","0.48865414","0.48708289","0.00010000",1687680000000,"0.00010000",1687661340000
"JOEUSDT","0.40550000","0.40544911","0.40195767","0.00010000",1687680000000,"0.00010000",1687661340000
"BCHUSDT","207.69037631","207.95798974","213.72257646","-0.00043660",1687680000000,"0.00010000",1687661340000
"BNBBUSD","238.00617770","237.90918368","237.38858526","0",1687680000000,"0",1687661340000
"ADAUSDT","0.29450577","0.29470474","0.29349836","-0.00008572",1687680000000,"0.00010000",1687661340000
"SKLUSDT","0.02819000","0.02815147","0.02809479","0.00010000",1687680000000,"0.00010000",1687661340000
"GTCUSDT","1.15845697","1.15838192","1.14694804","0.00010000",1687680000000,"0.00010000",1687661340000
"BNXUSDT","0.33213818","0.33211666","0.32797445","0.00010000",1687680000000,"0.00010000",1687661340000
"ZENUSDT","7.40303215","7.40547166","7.31195117","0.00003367",1687680000000,"0.00010000",1687661340000
"AGIXUSDT","0.24220870","0.24229932","0.24146851","0.00010000",1687680000000,"0.00010000",1687661340000
"API3USDT","1.06367153","1.06350270","1.05796764","0.00010000",1687680000000,"0.00010000",1687661340000
"EGLDUSDT","34.48461952","34.48145096","33.52604417","0.00010000",1687680000000,"0.00010000",1687661340000
"C98USDT","0.15510703","0.15510145","0.15421505","0.00010000",1687680000000,"0.00010000",1687661340000
"JASMYUSDT","0.00428728","0.00428885","0.00426809","0.00010000",1687680000000,"0.00010000",1687661340000
"ENSUSDT","8.80803808","8.80918955","8.75654503","0.00010000",1687680000000,"0.00010000",1687661340000
"GMTBUSD","0.23964449","0.23992590","0","0.00010000",1687680000000,"0.00010000",1687661340000
