"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"LTCUSDT","90.77000000","90.78795701","90.53724377","0.00010000",1686124800000,"0.00010000",1686116520017
"SUIUSDT","0.79212870","0.79252109","0.79357366","0.00010000",1686124800000,"0.00010000",1686116520017
"SUSHIUSDT","0.74660000","0.74727991","0.74909971","-0.00020076",1686124800000,"0.00010000",1686116520017
"HOTUSDT","0.00151400","0.00151487","0.00151020","0.00010000",1686124800000,"0.00010000",1686116520017
"ARBUSDT","1.18280000","1.18341059","1.18293087","0.00010000",1686124800000,"0.00010000",1686116520017
"TRXBUSD","0.07819500","0.07827743","0.07852480","-0.00028004",1686124800000,"0.00010000",1686116520017
"CHRUSDT","0.14399592","0.14399178","0.14342629","0.00004415",1686124800000,"0.00010000",1686116520017
"ETCUSDT","17.36400000","17.36979787","17.38529677","0.00010000",1686124800000,"0.00010000",1686116520017
"APEBUSD","3.00658459","3.00670364","0","0.00010000",1686124800000,"0.00010000",1686116520017
"ETHBTC","0.06989373","0.06985153","0.06977796","0",1686124800000,"0",1686116520017
"LQTYUSDT","1.07360000","1.07451008","1.07494927","0.00010000",1686124800000,"0.00010000",1686116520017
"LINAUSDT","0.01414792","0.01415348","0.01402259","0.00010000",1686124800000,"0.00010000",1686116520017
"ROSEUSDT","0.05290746","0.05290594","0.05301652","0.00006215",1686124800000,"0.00010000",1686116520017
"XRPBUSD","0.53037502","0.53062027","0.52992722","0.00010000",1686124800000,"0.00010000",1686116520017
"JOEUSDT","0.44051952","0.44087532","0.44300970","0.00010000",1686124800000,"0.00010000",1686116520017
"BCHUSDT","113.61098010","113.65951893","113.83125932","-0.00004417",1686124800000,"0.00010000",1686116520017
"BNBBUSD","278.94788720","278.94788720","279.12903984","0",1686124800000,"0",1686116520017
"ADAUSDT","0.34610000","0.34626139","0.34642273","0.00006122",1686124800000,"0.00010000",1686116520017
"SKLUSDT","0.03085046","0.03088447","0.03089686","-0.00000960",1686124800000,"0.00010000",1686116520017
"GTCUSDT","1.18600000","1.18702014","1.18841649","-0.00005935",1686124800000,"0.00010000",1686116520017
