"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUSHIUSDT","0.74215263","0.74316308","0.74589603","-0.00022759",1686124800000,"0.00010000",1686120120005
"LTCUSDT","90.32000000","90.35570887","90.93261156","0.00010000",1686124800000,"0.00010000",1686120120005
"SUIUSDT","0.79000000","0.79045127","0.79359145","0.00009899",1686124800000,"0.00010000",1686120120005
"HOTUSDT","0.00150000","0.00150092","0.00151026","0.00010000",1686124800000,"0.00010000",1686120120005
"ARBUSDT","1.17350661","1.17350606","1.18124003","0.00010000",1686124800000,"0.00010000",1686120121000
"TRXBUSD","0.07724600","0.07726055","0.07749549","-0.00029513",1686124800000,"0.00010000",1686120121000
"CHRUSDT","0.14343806","0.14358869","0.14409020","0.00007948",1686124800000,"0.00010000",1686120121000
"ETCUSDT","17.31800000","17.31953401","17.37081927","0.00010000",1686124800000,"0.00010000",1686120121000
"APEBUSD","2.99496369","2.97565496","0","0.00010000",1686124800000,"0.00010000",1686120121000
"ETHBTC","0.06999725","0.06995432","0.06990788","0",1686124800000,"0",1686120121000
"LQTYUSDT","1.06316161","1.06314434","1.07217091","0.00010000",1686124800000,"0.00010000",1686120121000
"ROSEUSDT","0.05253000","0.05256517","0.05270802","0.00002013",1686124800000,"0.00010000",1686120121000
"LINAUSDT","0.01395000","0.01395277","0.01402709","0.00010000",1686124800000,"0.00010000",1686120121000
"XRPBUSD","0.53127121","0.53144102","0.53431412","0.00010000",1686124800000,"0.00010000",1686120121000
"JOEUSDT","0.43775784","0.43775073","0.43919187","0.00010000",1686124800000,"0.00010000",1686120121000
"BCHUSDT","113.32685022","113.41248742","113.70750954","-0.00001770",1686124800000,"0.00010000",1686120121000
"ADAUSDT","0.34450000","0.34473937","0.34591155","0.00007721",1686124800000,"0.00010000",1686120121000
"BNBBUSD","278.21058652","278.31245622","278.77535958","0",1686124800000,"0",1686120121000
"SKLUSDT","0.03072301","0.03073949","0.03084337","-0.00000261",1686124800000,"0.00010000",1686120121000
"GTCUSDT","1.17500000","1.17552591","1.18299428","-0.00010651",1686124800000,"0.00010000",1686120121000
"BNXUSDT","0.43280000","0.43338770","0.43599924","0.00010000",1686124800000,"0.00010000",1686120121000
"AGIXUSDT","0.27040000","0.27056418","0.27226176","-0.00001981",1686124800000,"0.00010000",1686120121000
"ZENUSDT","7.38200000","7.38261999","7.41469436","0.00010000",1686124800000,"0.00010000",1686120121000
"API3USDT","1.18043157","1.18192116","1.18598810","0.00010000",1686124800000,"0.00010000",1686120121000
"EGLDUSDT","36.15000000","36.18330604","36.31712353","0.00010000",1686124800000,"0.00010000",1686120121000
"C98USDT","0.17610000","0.17636759","0.17717643","0.00001330",1686124800000,"0.00010000",1686120121000
"JASMYUSDT","0.00445100","0.00445120","0.00447253","0.00010000",1686124800000,"0.00010000",1686120121000
"AAVEUSDT","61.11705110","61.15201197","61.22032771","0.00010000",1686124800000,"0.00010000",1686120121000
"ENSUSDT","9.33300000","9.34011448","9.37457635","0.00010000",1686124800000,"0.00010000",1686120121000
"GMTBUSD","0.23960093","0.23857195","0","0.00010000",1686124800000,"0.00010000",1686120121000
"1000LUNCUSDT","0.09749000","0.09756007","0.09817909","0.00010000",1686124800000,"0.00010000",1686120121000
"1000SHIBUSDT","0.00802907","0.00802894","0.00805203","0.00010000",1686124800000,"0.00010000",1686120121000
"ICXUSDT","0.22505338","0.22520291","0.22484131","0.00010000",1686124800000,"0.00010000",1686120121000
"TUSDT","0.02317000","0.02317483","0.02328317","0.00010000",1686124800000,"0.00010000",1686120121000
"KSMUSDT","27.42000000","27.44443638","27.62798686","0.00007836",1686124800000,"0.00010000",1686120121000
"LUNA2USDT","0.78041551","0.78040283","0.78464167","0.00010000",1686124800000,"0.00010000",1686120121000
"IOSTUSDT","0.00878500","0.00879031","0.00882937","0.00010000",1686124800000,"0.00010000",1686120121000
"MTLUSDT","1.90730000","1.92593814","1.99182489","-0.01993048",1686124800000,"0.00010000",1686120121000
"IDEXUSDT","0.06848000","0.06850897","0.06909981","0.00010000",1686124800000,"0.00010000",1686120121000
"ADABUSD","0.34470000","0.34496076","0.34614417","-0.00005017",1686124800000,"0.00010000",1686120121000
"FTMUSDT","0.30120000","0.30134094","0.30230224","0.00010000",1686124800000,"0.00010000",1686120121000
"VETUSDT","0.01849000","0.01851084","0.01856975","0.00010000",1686124800000,"0.00010000",1686120121000
"UMAUSDT","1.77491016","1.77488132","1.78739126","0.00010000",1686124800000,"0.00010000",1686120121000
"FILUSDT","4.31413917","4.31745063","4.33279671","0.00010000",1686124800000,"0.00010000",1686120121000
"WAVESUSDT","1.65560000","1.65668177","1.66604529","0.00002831",1686124800000,"0.00010000",1686120121000
"FLOWUSDT","0.65983180","0.65982108","0.66217973","0.00010000",1686124800000,"0.00010000",1686120121000
"ANTUSDT","3.52500000","3.52858062","3.54058420","0.00010000",1686124800000,"0.00010000",1686120121000
"FXSUSDT","6.16259418","6.16904622","6.19780363","-0.00003435",1686124800000,"0.00010000",1686120121000
"BTCBUSD","26852.93596019","26857.12873444","26921.60842503","0.00010000",1686124800000,"0.00010000",1686120121000
"RVNUSDT","0.01909000","0.01910455","0.01921085","0.00010000",1686124800000,"0.00010000",1686120121000
"AUDIOUSDT","0.21471734","0.21493630","0.21564494","0.00010000",1686124800000,"0.00010000",1686120121000
"ICPUSDT","4.35116645","4.35616504","4.37426790","0.00010000",1686124800000,"0.00010000",1686120121000
"PHBBUSD","0.75152546","0.74638930","0","0.00010000",1686124800000,"0.00010000",1686120121000
"RADUSDT","1.73255202","1.73161550","1.74526848","0.00010000",1686124800000,"0.00010000",1686120121000
"SNXUSDT","2.24100000","2.24343767","2.25436764","0.00010000",1686124800000,"0.00010000",1686120121000
"EOSUSDT","0.88417709","0.88497451","0.88656988","0.00010000",1686124800000,"0.00010000",1686120121000
"NEOUSDT","9.40551343","9.40536062","9.47552153","0.00010000",1686124800000,"0.00010000",1686120121000
"TLMUSDT","0.01357254","0.01359778","0.01367207","0.00006379",1686124800000,"0.00010000",1686120121000
"RDNTUSDT","0.28433129","0.28479391","0.28605552","0.00007105",1686124800000,"0.00010000",1686120121000
"GMXUSDT","53.30358454","53.30271874","53.45322380","0.00010000",1686124800000,"0.00010000",1686120122012
"BLUEBIRDUSDT","7.44100000","7.44296205","7.45800289","0.00010000",1686124800000,"0.00010000",1686120122012
"NKNUSDT","0.11646676","0.11661822","0.11772936","-0.00001148",1686124800000,"0.00010000",1686120122012
"HFTUSDT","0.42310000","0.42322466","0.42485430","0.00010000",1686124800000,"0.00010000",1686120122012
"OPUSDT","1.46699345","1.46696962","1.47184559","0.00010000",1686124800000,"0.00010000",1686120122012
"BLURUSDT","0.45030000","0.45061082","0.45296415","0.00006674",1686124800000,"0.00010000",1686120122012
"REEFUSDT","0.00197400","0.00197651","0.00198835","0.00010000",1686124800000,"0.00010000",1686120122012
"WOOUSDT","0.23104000","0.23132356","0.23043174","0.00010000",1686124800000,"0.00010000",1686120122012
"APEUSDT","2.97200000","2.97442696","2.99305359","-0.00084426",1686124800000,"0.00010000",1686120122012
"LRCUSDT","0.25720000","0.25738535","0.25816507","0.00010000",1686124800000,"0.00010000",1686120122012
"DYDXUSDT","2.05800000","2.05853555","2.07599590","0.00010000",1686124800000,"0.00010000",1686120122012
"BELUSDT","0.68620000","0.68696680","0.69007548","-0.00021470",1686124800000,"0.00010000",1686120122012
"GALAUSDT","0.02701000","0.02703118","0.02713861","0.00010000",1686124800000,"0.00010000",1686120122012
"CTKUSDT","0.68720000","0.68754022","0.69117308","0.00010000",1686124800000,"0.00010000",1686120122012
"ENJUSDT","0.31290000","0.31303619","0.31392080","0.00010000",1686124800000,"0.00010000",1686120122012
"RENUSDT","0.08529768","0.08545374","0.08371358","-0.00020051",1686124800000,"0.00010000",1686120122012
"IMXUSDT","0.73250000","0.73275707","0.73490278","0.00010000",1686124800000,"0.00010000",1686120122012
"MANAUSDT","0.44740000","0.44749398","0.45097305","0.00010000",1686124800000,"0.00010000",1686120122012
"NEARBUSD","1.50325364","1.49601390","0","0.00010000",1686124800000,"0.00010000",1686120122012
"MATICBUSD","0.80524901","0.80523594","0.80886468","0.00010000",1686124800000,"0.00010000",1686120122012
"RUNEUSDT","1.11504690","1.11619560","1.11685178","0.00010000",1686124800000,"0.00010000",1686120122012
"DEFIUSDT","486.40000000","486.88683283","488.24524156","0.00010000",1686124800000,"0.00010000",1686120122012
"BNBUSDT","278.04000000","278.19053297","278.61548580","0",1686124800000,"0",1686120122012
"HOOKUSDT","1.31828892","1.31915490","1.32499173","0.00010000",1686124800000,"0.00010000",1686120122012
"BANDUSDT","1.28620000","1.28730115","1.29155887","0.00005619",1686124800000,"0.00010000",1686120122012
"COMBOUSDT","1.24769304","1.24698473","1.25581727","0.00010000",1686124800000,"0.00010000",1686120122012
"AVAXUSDT","14.55303885","14.55742025","14.59037933","0.00010000",1686124800000,"0.00010000",1686120122012
"INJUSDT","7.21371260","7.22203621","7.23742315","-0.00029206",1686124800000,"0.00010000",1686120122012
"EDUUSDT","0.99240000","0.99294682","0.99632711","0.00010000",1686124800000,"0.00010000",1686120122012
"CRVUSDT","0.78400000","0.78424434","0.78567743","0.00010000",1686124800000,"0.00010000",1686120122012
"SANDBUSD","0.51724638","0.51434040","0","0.00010000",1686124800000,"0.00010000",1686120122012
"DARUSDT","0.11960000","0.11963451","0.12030376","0.00010000",1686124800000,"0.00010000",1686120122012
"XLMUSDT","0.08873326","0.08879944","0.08915172","0.00004700",1686124800000,"0.00010000",1686120122012
"ZILUSDT","0.02142000","0.02143222","0.02151286","0.00010000",1686124800000,"0.00010000",1686120122012
"GRTUSDT","0.11637597","0.11637408","0.11696078","0.00010000",1686124800000,"0.00010000",1686120122012
"IOTAUSDT","0.18280000","0.18295062","0.18419755","0.00010000",1686124800000,"0.00010000",1686120122012
"SANDUSDT","0.51380000","0.51405847","0.51696380","0.00006173",1686124800000,"0.00010000",1686120122012
"ALICEUSDT","1.15300000","1.15484100","1.16447070","-0.00004946",1686124800000,"0.00010000",1686120122012
"BTCUSDT_230630","26927.08684815","26842.30155556","26905.37224654","0",0,"0",1686120122012
"KAVAUSDT","1.17660000","1.17681724","1.19027299","-0.00107650",1686124800000,"0.00010000",1686120122012
"1000LUNCBUSD","0.09761092","0.09760888","0.09823390","0.00010000",1686124800000,"0.00010000",1686120122012
"MKRUSDT","636.08971205","636.07938018","637.21342092","0.00010000",1686124800000,"0.00010000",1686120122012
"LINKUSDT","6.20300000","6.20610350","6.20569038","0.00010000",1686124800000,"0.00010000",1686120122012
"ONEUSDT","0.01314000","0.01314843","0.01320690","0.00010000",1686124800000,"0.00010000",1686120122012
"NEARUSDT","1.49340404","1.49497787","1.50245177","0.00010000",1686124800000,"0.00010000",1686120122012
"XEMUSDT","0.02975252","0.02975204","0.02985189","0.00010000",1686124800000,"0.00010000",1686120122012
"QNTUSDT","115.46603038","115.59587258","115.95800302","0.00010000",1686124800000,"0.00010000",1686120122012
"XVSUSDT","4.21981447","4.21974593","4.24541044","0.00010000",1686124800000,"0.00010000",1686120122012
"GALUSDT","1.21500000","1.21525558","1.21820373","0.00010000",1686124800000,"0.00010000",1686120122012
"YFIUSDT","6116","6121.79613881","6146.50046208","0.00010000",1686124800000,"0.00010000",1686120122012
"KLAYUSDT","0.17920000","0.17937224","0.18023276","0.00010000",1686124800000,"0.00010000",1686120123012
"AMBUSDT","0.01020075","0.01020223","0.01026647","0.00010000",1686124800000,"0.00010000",1686120123012
"SFPUSDT","0.38660000","0.38678782","0.38748920","-0.00013811",1686124800000,"0.00010000",1686120123012
"COTIUSDT","0.06039000","0.06044062","0.06088868","0.00010000",1686124800000,"0.00010000",1686120123012
"ANKRUSDT","0.02394000","0.02399327","0.02407044","-0.00014787",1686124800000,"0.00010000",1686120123012
"FOOTBALLUSDT","465.28907462","464.69386775","468.39589100","0.00010000",1686124800000,"0.00010000",1686120123012
"DOTUSDT","5.17238398","5.17564779","5.18861762","0.00010000",1686124800000,"0.00010000",1686120123012
"DGBUSDT","0.00753000","0.00753451","0.00755624","0.00010000",1686124800000,"0.00010000",1686120123012
"BAKEUSDT","0.11810000","0.11825725","0.11868940","-0.00005946",1686124800000,"0.00010000",1686120123012
"LPTUSDT","5.17584169","5.17575764","5.25085602","0.00010000",1686124800000,"0.00010000",1686120123012
"LITUSDT","0.78600000","0.78709576","0.79225431","-0.00007274",1686124800000,"0.00010000",1686120123012
"SOLBUSD","20.08100000","20.08505060","20.18238418","0.00010000",1686124800000,"0.00010000",1686120123012
"LINKBUSD","6.20921814","6.20997154","0","0.00010000",1686124800000,"0.00010000",1686120123012
"DODOBUSD","0.11493308","0.11494470","0.11585128","0.00010000",1686124800000,"0.00010000",1686120123012
"PEOPLEUSDT","0.01626000","0.01627004","0.01638158","0.00010000",1686124800000,"0.00010000",1686120123012
"XTZUSDT","0.86873153","0.86981846","0.87377948","0.00010000",1686124800000,"0.00010000",1686120123012
"AXSUSDT","6.64800000","6.65634886","6.67274330","-0.00037451",1686124800000,"0.00010000",1686120123012
"LTCBUSD","90.37221214","90.41058530","90.98368880","0.00010000",1686124800000,"0.00010000",1686120123012
"BLZUSDT","0.05953547","0.05953450","0.05987521","0.00010000",1686124800000,"0.00010000",1686120123012
"TRUUSDT","0.04342000","0.04341403","0.04403479","0.00010000",1686124800000,"0.00010000",1686120123012
"DASHUSDT","39.50000000","39.50211269","39.64455733","0.00010000",1686124800000,"0.00010000",1686120123012
"BTCDOMUSDT","1603.60000000","1602.59466639","1602.92946957","0.00010000",1686124800000,"0.00010000",1686120123012
"STGUSDT","0.64000000","0.64025513","0.64335142","0.00010000",1686124800000,"0.00010000",1686120123012
"KEYUSDT","0.00704989","0.00704978","0.00714885","0.00010000",1686124800000,"0.00010000",1686120123012
"UNFIUSDT","4.17681643","4.18095206","4.19309777","0.00010000",1686124800000,"0.00010000",1686120123012
"FILBUSD","4.33527083","4.32019527","0","0.00010000",1686124800000,"0.00010000",1686120123012
"BTCUSDT","26832.30000000","26842.30155556","26905.35384235","0.00010000",1686124800000,"0.00010000",1686120123012
"COCOSUSDT","1.75460000","1.75460000","0","0.00010000",1686124800000,"0.00010000",1686120123012
"FETUSDT","0.23960000","0.23980704","0.24123938","0.00010000",1686124800000,"0.00010000",1686120123012
"RSRUSDT","0.00240200","0.00240409","0.00241400","0.00010000",1686124800000,"0.00010000",1686120123012
"AGIXBUSD","0.27060000","0.27071865","0.27240977","0.00010000",1686124800000,"0.00010000",1686120123012
"SSVUSDT","21.34152877","21.36960376","21.33051687","0.00010000",1686124800000,"0.00010000",1686120123012
"ETCBUSD","17.38196508","17.32755734","0","0.00010000",1686124800000,"0.00010000",1686120123012
"APTUSDT","8.11600000","8.11922852","8.14893189","0.00009874",1686124800000,"0.00010000",1686120123012
"ONTUSDT","0.20230424","0.20255886","0.20381522","0.00010000",1686124800000,"0.00010000",1686120123012
"OMGUSDT","0.68910000","0.68928909","0.69338848","0.00010000",1686124800000,"0.00010000",1686120123012
"GMTUSDT","0.23820000","0.23843267","0.23948404","0.00009236",1686124800000,"0.00010000",1686120123012
"1000XECUSDT","0.02326000","0.02327845","0.02332903","-0.00002190",1686124800000,"0.00010000",1686120123012
"CVXUSDT","3.95200000","3.95450992","3.96366030","0.00010000",1686124800000,"0.00010000",1686120123012
"TRXUSDT","0.07716358","0.07723113","0.07745507","-0.00011659",1686124800000,"0.00010000",1686120123012
"RLCUSDT","1.39463241","1.39684539","1.40161803","0.00010000",1686124800000,"0.00010000",1686120123012
"ZRXUSDT","0.20490000","0.20516860","0.20566835","0.00010000",1686124800000,"0.00010000",1686120123012
"FTMBUSD","0.30143383","0.30162157","0.30247307","0.00010000",1686124800000,"0.00010000",1686120123012
"1000SHIBBUSD","0.00805652","0.00803290","0","0.00010000",1686124800000,"0.00010000",1686120123012
"CELRUSDT","0.01839000","0.01839372","0.01845787","0.00010000",1686124800000,"0.00010000",1686120123012
"DOGEUSDT","0.06962000","0.06966922","0.06980737","0.00010000",1686124800000,"0.00010000",1686120123012
"CHZUSDT","0.09272026","0.09271875","0.09299173","0.00010000",1686124800000,"0.00010000",1686120123012
"APTBUSD","8.11800000","8.12304931","8.15340160","0.00010000",1686124800000,"0.00010000",1686120123012
"ASTRUSDT","0.04457000","0.04461745","0.04483159","0.00010000",1686124800000,"0.00010000",1686120123012
"THETAUSDT","0.78200000","0.78233392","0.78495458","0.00010000",1686124800000,"0.00010000",1686120123012
"DOGEBUSD","0.06968000","0.06970454","0.06986624","0.00010000",1686124800000,"0.00010000",1686120123012
"MATICUSDT","0.80450000","0.80470684","0.80842527","0.00010000",1686124800000,"0.00010000",1686120123012
"XMRUSDT","146.75081367","146.86713039","146.97433591","0.00010000",1686124800000,"0.00010000",1686120123012
"QTUMUSDT","2.46800000","2.47045498","2.48713967","-0.00003040",1686124800000,"0.00010000",1686120124009
"USDCUSDT","0.99920952","0.99969206","0.99966811","-0.00003452",1686124800000,"0.00010000",1686120124009
"GALABUSD","0.02703572","0.02703367","0.02715668","0.00010000",1686124800000,"0.00010000",1686120124009
"CKBUSDT","0.00333000","0.00333854","0.00334118","0.00010000",1686124800000,"0.00010000",1686120124009
"DUSKUSDT","0.13616000","0.13615787","0.13683050","0.00010000",1686124800000,"0.00010000",1686120124009
"AVAXBUSD","14.60029530","14.57030789","0","0.00010000",1686124800000,"0.00010000",1686120124009
"CFXUSDT","0.23770000","0.23789562","0.23942906","0.00000461",1686124800000,"0.00010000",1686120124009
"STXUSDT","0.63020000","0.63039270","0.62454428","0.00006511",1686124800000,"0.00010000",1686120124009
"ALGOUSDT","0.13400000","0.13407317","0.13485032","-0.00008678",1686124800000,"0.00010000",1686120124009
"ATAUSDT","0.11025639","0.11025460","0.11102920","0.00010000",1686124800000,"0.00010000",1686120124009
"CTSIUSDT","0.16080000","0.16085765","0.16219725","0.00010000",1686124800000,"0.00010000",1686120124009
"ATOMUSDT","10.03100000","10.03799394","10.07564973","0.00008860",1686124800000,"0.00010000",1686120124009
"DENTUSDT","0.00079803","0.00079951","0.00080436","0.00008392",1686124800000,"0.00010000",1686120124009
"ETHUSDT_230630","1881.55260317","1877.13666667","1880.85834892","0",0,"0",1686120124009
"LDOUSDT","2.36424727","2.36420888","2.37640244","0.00010000",1686124800000,"0.00010000",1686120124009
"ARUSDT","6.28900000","6.29721726","6.32738760","0.00010000",1686124800000,"0.00010000",1686120124009
"COMPUSDT","32.88000000","32.88942911","32.91702402","0.00010000",1686124800000,"0.00010000",1686120124009
"BATUSDT","0.20250000","0.20284258","0.20383442","0.00010000",1686124800000,"0.00010000",1686120124009
"IDUSDT","0.36670000","0.36690141","0.36959962","0.00001578",1686124800000,"0.00010000",1686120124009
"PHBUSDT","0.74500000","0.74579041","0.75110706","0.00010000",1686124800000,"0.00010000",1686120124009
