"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUIUSDT","0.78510000","0.78536870","0.78735822","0.00010000",1686124800000,"0.00010000",1686109320000
"SUSHIUSDT","0.74950945","0.74992154","0.75495509","-0.00021268",1686124800000,"0.00010000",1686109320000
"LTCUSDT","89.50000000","89.51437036","89.99201312","0.00010000",1686124800000,"0.00010000",1686109320000
"HOTUSDT","0.00149900","0.00149926","0.00150278","0.00010000",1686124800000,"0.00010000",1686109320000
"ARBUSDT","1.17210007","1.17248179","1.17758734","0.00007971",1686124800000,"0.00010000",1686109320000
"TRXBUSD","0.07843779","0.07852138","0.07863044","-0.00017793",1686124800000,"0.00010000",1686109320000
"CHRUSDT","0.14309980","0.14309211","0.14205232","-0.00003464",1686124800000,"0.00010000",1686109320000
"ETCUSDT","17.33089904","17.33458003","17.40315916","0.00010000",1686124800000,"0.00010000",1686109320000
"APEBUSD","3.00276644","2.98469655","0","0.00010000",1686124800000,"0.00010000",1686109320000
"ETHBTC","0.07002684","0.06998806","0.06976228","0",1686124800000,"0",1686109320000
"LQTYUSDT","1.06791821","1.06786081","1.07216010","0.00010000",1686124800000,"0.00010000",1686109320000
"LINAUSDT","0.01388592","0.01388365","0.01398869","0.00010000",1686124800000,"0.00010000",1686109320000
"ROSEUSDT","0.05270193","0.05273672","0.05297379","0.00005640",1686124800000,"0.00010000",1686109320000
"XRPBUSD","0.52496019","0.52509227","0.52758351","0.00010000",1686124800000,"0.00010000",1686109320000
"JOEUSDT","0.43944562","0.43962940","0.43794620","0.00010000",1686124800000,"0.00010000",1686109320000
"BCHUSDT","113.48000000","113.53422440","114.16007310","-0.00013010",1686124800000,"0.00010000",1686109320000
"BNBBUSD","278.25428833","278.29483030","278.99058171","0",1686124800000,"0",1686109320000
"ADAUSDT","0.34416075","0.34433994","0.34593628","0.00003290",1686124800000,"0.00010000",1686109320000
"SKLUSDT","0.03081000","0.03081785","0.03096141","0.00007418",1686124800000,"0.00010000",1686109320000
"GTCUSDT","1.18300000","1.18480000","1.18935434","-0.00006071",1686124800000,"0.00010000",1686109320000
"BNXUSDT","0.43326467","0.43331605","0.43645884","0.00010000",1686124800000,"0.00010000",1686109320000
"ZENUSDT","7.39100000","7.39286286","7.40508559","0.00010000",1686124800000,"0.00010000",1686109320000
"AGIXUSDT","0.26800000","0.26811254","0.26889100","0.00000564",1686124800000,"0.00010000",1686109320000
"API3USDT","1.18270681","1.18390377","1.18612955","0.00010000",1686124800000,"0.00010000",1686109320000
"EGLDUSDT","36.33461733","36.35249678","36.41841829","0.00010000",1686124800000,"0.00010000",1686109320000
"C98USDT","0.17631672","0.17650000","0.17711817","0.00010000",1686124800000,"0.00010000",1686109320000
"JASMYUSDT","0.00442525","0.00442582","0.00444525","0.00010000",1686124800000,"0.00010000",1686109320000
"AAVEUSDT","60.94173880","60.97976167","61.21730683","0.00010000",1686124800000,"0.00010000",1686109320000
"ENSUSDT","9.35997329","9.35898082","9.38281868","0.00010000",1686124800000,"0.00010000",1686109320000
"GMTBUSD","0.23943136","0.23835996","0","0.00010000",1686124800000,"0.00010000",1686109320000
"1000SHIBUSDT","0.00806594","0.00806698","0.00808068","0.00010000",1686124800000,"0.00010000",1686109320000
"1000LUNCUSDT","0.09467069","0.09471156","0.09524971","0.00010000",1686124800000,"0.00010000",1686109320000
"ICXUSDT","0.22453514","0.22442844","0.22456655","0.00010000",1686124800000,"0.00010000",1686109320000
"TUSDT","0.02326418","0.02326293","0.02334438","0.00010000",1686124800000,"0.00010000",1686109320000
"KSMUSDT","27.05457469","27.08292519","27.16927115","0.00007510",1686124800000,"0.00010000",1686109320000
"IOSTUSDT","0.00884560","0.00884513","0.00886333","0.00010000",1686124800000,"0.00010000",1686109320000
"LUNA2USDT","0.77882694","0.77887282","0.78044191","0.00010000",1686124800000,"0.00010000",1686109320000
"MTLUSDT","1.82586848","1.83589050","1.93439845","-0.01266430",1686124800000,"0.00010000",1686109320000
"IDEXUSDT","0.06842000","0.06846438","0.06881939","0.00009029",1686124800000,"0.00010000",1686109320000
"ADABUSD","0.34423541","0.34442817","0.34611579","0.00007489",1686124800000,"0.00010000",1686109320000
"FTMUSDT","0.29940000","0.29941834","0.30068568","0.00010000",1686124800000,"0.00010000",1686109321000
"VETUSDT","0.01845273","0.01845345","0.01855838","0.00010000",1686124800000,"0.00010000",1686109321000
"UMAUSDT","1.78618121","1.78725821","1.79279911","0.00010000",1686124800000,"0.00010000",1686109321000
"FILUSDT","4.31300988","4.31532663","4.33259450","0.00010000",1686124800000,"0.00010000",1686109321000
"FLOWUSDT","0.65694128","0.65738783","0.66027983","0.00010000",1686124800000,"0.00010000",1686109321000
"WAVESUSDT","1.64260000","1.64298075","1.62687032","0.00010000",1686124800000,"0.00010000",1686109321000
"ANTUSDT","3.51506750","3.51487859","3.53468472","0.00010000",1686124800000,"0.00010000",1686109321000
"FXSUSDT","6.19400000","6.19432452","6.20171168","0.00003276",1686124800000,"0.00010000",1686109321000
"BTCBUSD","26777.90000000","26782.85123099","26906.32159089","0.00010000",1686124800000,"0.00010000",1686109321000
"AUDIOUSDT","0.21350000","0.21361228","0.21448896","0.00010000",1686124800000,"0.00010000",1686109321000
"RVNUSDT","0.01929000","0.01930207","0.01934029","0.00010000",1686124800000,"0.00010000",1686109321000
"ICPUSDT","4.34500000","4.34762502","4.36081147","0.00010000",1686124800000,"0.00010000",1686109321000
"PHBBUSD","0.74922913","0.74450726","0","0.00010000",1686124800000,"0.00010000",1686109321000
"RADUSDT","1.65882388","1.65926021","1.66912359","0.00010000",1686124800000,"0.00010000",1686109321000
"SNXUSDT","2.25042854","2.25030760","2.25917369","0.00010000",1686124800000,"0.00010000",1686109321000
"EOSUSDT","0.88249713","0.88298976","0.88627956","0.00010000",1686124800000,"0.00010000",1686109321000
"TLMUSDT","0.01368720","0.01368598","0.01370853","0.00010000",1686124800000,"0.00010000",1686109321000
"NEOUSDT","9.42815260","9.42764590","9.46834259","0.00010000",1686124800000,"0.00010000",1686109321000
"GMXUSDT","52.74180926","52.73897472","52.96388236","0.00010000",1686124800000,"0.00010000",1686109321000
"BLUEBIRDUSDT","7.42227267","7.42818590","7.45025474","0.00010000",1686124800000,"0.00010000",1686109321000
"RDNTUSDT","0.29416909","0.29430005","0.29594294","0.00010000",1686124800000,"0.00010000",1686109321000
"NKNUSDT","0.11302000","0.11311399","0.11343625","0.00009586",1686124800000,"0.00010000",1686109321000
"HFTUSDT","0.42285089","0.42292389","0.42410768","0.00010000",1686124800000,"0.00010000",1686109321000
"BLURUSDT","0.44829086","0.44826677","0.45246314","0.00006231",1686124800000,"0.00010000",1686109321000
"OPUSDT","1.45455595","1.45447778","1.46273581","0.00010000",1686124800000,"0.00010000",1686109321000
