"symbol","markPrice","indexPrice","estimatedSettlePrice","lastFundingRate","nextFundingTime","interestRate","time"
"SUSHIUSDT","0.56108069","0.56108099","0.55918540","0.00010000",1686816000000,"0.00010000",1686815340000
"LTCUSDT","72.83852918","72.87888597","72.57962653","0.00005051",1686816000000,"0.00010000",1686815340000
"HOTUSDT","0.00124500","0.00124516","0.00124458","0.00010000",1686816000000,"0.00010000",1686815340000
"SUIUSDT","0.63194001","0.63214544","0.62970125","-0.00002151",1686816000000,"0.00010000",1686815340000
"ARBUSDT","0.92341581","0.92387184","0.91910158","-0.00001730",1686816000000,"0.00010000",1686815340000
"TRXBUSD","0.07142450","0.07148694","0.07174559","-0.00009604",1686816000000,"0.00010000",1686815340000
"CHRUSDT","0.11274850","0.11278924","0.11250199","0.00010000",1686816000000,"0.00010000",1686815340000
"ETCUSDT","14.86300000","14.86807577","14.77170284","0.00010000",1686816000000,"0.00010000",1686815340000
"APEBUSD","2.09204633","2.10560164","0","0.00010000",1686816000000,"0.00010000",1686815340000
"ETHBTC","0.06575520","0.06570348","0.06567767","0.00005399",1686816000000,"0",1686815340000
"LQTYUSDT","0.90438635","0.90466537","0.90043518","-0.00010048",1686816000000,"0.00010000",1686815340000
"LINAUSDT","0.01493283","0.01495050","0.01504094","-0.00194348",1686816000000,"0.00010000",1686815340000
"XRPBUSD","0.47180000","0.47185426","0.47307194","0.00000868",1686816000000,"0.00010000",1686815340000
"ROSEUSDT","0.04368000","0.04370539","0.04367745","0.00005481",1686816000000,"0.00010000",1686815340000
"JOEUSDT","0.29069801","0.29069808","0.29049493","-0.00013893",1686816000000,"0.00010000",1686815340000
"BCHUSDT","102.51000000","102.57306957","102.63014909","-0.00006603",1686816000000,"0.00010000",1686815340000
"ADAUSDT","0.25670000","0.25676025","0.25574987","0.00003522",1686816000000,"0.00010000",1686815340000
"BNBBUSD","236.44244610","236.52462690","235.73093924","-0.00004192",1686816000000,"0",1686815340000
"SKLUSDT","0.02414000","0.02413023","0.02409265","0.00010000",1686816000000,"0.00010000",1686815340000
